Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
754,1255416289,FletcherSketch,0,260.25,G James Harden PF Michael Kidd-Gilchrist UTIL Tony Parker C Nikola Jokic SG Jamal Murray PG Trae Young F DeAndre' Bembry SF Marco Belinelli,,,
762,1254309786,jt0707,19.46,260,UTIL Wendell Carter Jr. G Damian Lillard C JaVale McGee SG Josh Richardson PF Justise Winslow PG Tyler Johnson SF Kent Bazemore F Rudy Gay,,,
762,1254509499,berger03,19.46,260,PF Jabari Parker C Wendell Carter Jr. PG Kemba Walker SG Nicolas Batum G Damian Lillard F Al-Farouq Aminu SF Justise Winslow UTIL Tyler Johnson,,,
762,1254522659,mddavis93,19.46,260,UTIL Wendell Carter Jr. PG Kemba Walker SF Al-Farouq Aminu C JaVale McGee PF Justise Winslow G Tyler Johnson F Kent Bazemore SG DeMar DeRozan,,,
762,1254771382,troyhobeck,19.46,260,C Wendell Carter Jr. PF Kyle Kuzma UTIL JaVale McGee G Dwyane Wade PG Tyler Johnson F LaMarcus Aldridge SF Rudy Gay SG Jrue Holiday,,,
762,1254457833,tank0la,9.73,260,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles UTIL Caleb Swanigan SF Justise Winslow SG Tyler Johnson F Anthony Davis G Jrue Holiday,,,
762,1254558914,RSorbs,9.73,260,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles UTIL Caleb Swanigan SF Justise Winslow SG Tyler Johnson F Anthony Davis G Jrue Holiday,,,
762,1254673769,velocix,9.73,260,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles UTIL Caleb Swanigan SF Justise Winslow SG Tyler Johnson F Anthony Davis G Jrue Holiday,,,
762,1254678798,cmgdodgers,9.73,260,UTIL Clint Capela C Wendell Carter Jr. G Nicolas Batum SG CJ McCollum SF Justise Winslow PG Tyler Johnson F DeMar DeRozan PF Rudy Gay,,,
762,1254793896,bsbuman,9.73,260,SG Zach LaVine UTIL Wendell Carter Jr. F Paul Millsap C JaVale McGee PF Justise Winslow PG Tyler Johnson G DeMar DeRozan SF Rudy Gay,,,
762,1254832306,WillyisCashin,9.73,260,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles UTIL Caleb Swanigan SF Justise Winslow SG Tyler Johnson F Anthony Davis G Jrue Holiday,,,
762,1254859485,JasonZyman,9.73,260,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles UTIL Caleb Swanigan SF Justise Winslow SG Tyler Johnson F Anthony Davis G Jrue Holiday,,,
762,1254919062,nbabrett01,9.73,260,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles UTIL Caleb Swanigan SF Justise Winslow SG Tyler Johnson F Anthony Davis G Jrue Holiday,,,
762,1255031980,cjnevins,9.73,260,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles UTIL Caleb Swanigan SF Justise Winslow SG Tyler Johnson F Anthony Davis G Jrue Holiday,,,
762,1255035323,ballinrees82,9.73,260,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles UTIL Caleb Swanigan SF Justise Winslow SG Tyler Johnson F Anthony Davis G Jrue Holiday,,,
762,1255053784,Reezy2,9.73,260,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles UTIL Caleb Swanigan SF Justise Winslow SG Tyler Johnson F Anthony Davis G Jrue Holiday,,,
762,1255189102,MAutomatic,9.73,260,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles UTIL Caleb Swanigan SF Justise Winslow SG Tyler Johnson F Anthony Davis G Jrue Holiday,,,
762,1255246812,watrach7,9.73,260,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles UTIL Caleb Swanigan SF Justise Winslow SG Tyler Johnson F Anthony Davis G Jrue Holiday,,,
762,1255301884,qiaoqilu,9.73,260,UTIL P.J. Tucker PG Zach LaVine C Wendell Carter Jr. SG Justin Holiday SF Trey Lyles F LeBron James G Josh Richardson PF Justise Winslow,,,
762,1255594054,theswagdaddy11,9.73,260,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles UTIL Caleb Swanigan SF Justise Winslow SG Tyler Johnson F Anthony Davis G Jrue Holiday,,,
762,1255595957,SteveSchu37,9.73,260,C Wendell Carter Jr. PG Kemba Walker PF Trey Lyles UTIL Caleb Swanigan SF Justise Winslow SG Tyler Johnson F Anthony Davis G Jrue Holiday,,,
762,1254556660,merick3r8,0,260,G Chris Paul C Clint Capela PG Kemba Walker SG Nicolas Batum PF Jae Crowder F Justise Winslow UTIL Dewayne Dedmon SF E'Twaun Moore,,,
762,1255478939,selbornebarmyarmy,0,260,PG Chris Paul C Clint Capela SF Justin Holiday SG Victor Oladipo G Ricky Rubio F Justise Winslow UTIL Tyler Johnson PF Rudy Gay,,,
784,1254557971,cwstaat1,19.46,259.75,C Wendell Carter Jr. PG Antonio Blakeney G Kemba Walker PF Al-Farouq Aminu SF LeBron James UTIL Josh Richardson F Justise Winslow SG Tyler Johnson,,,
784,1254713146,harryf24,19.46,259.75,PF Al Horford SG Malik Monk G Jamal Murray PG Damian Lillard C JaVale McGee SF Justise Winslow F Omari Spellman UTIL LaMarcus Aldridge,,,
784,1255341239,mikeytemple85,19.46,259.75,UTIL James Harden SG Zach LaVine PG Antonio Blakeney G Malik Monk PF Al-Farouq Aminu C JaVale McGee F Josh Richardson SF Justise Winslow,,,
784,1254613021,bfavre77,9.73,259.75,SG Zach LaVine C Wendell Carter Jr. G Evan Turner SF Josh Richardson UTIL Dwyane Wade PG Tyler Johnson PF LaMarcus Aldridge F Rudy Gay,,,
784,1255509714,JDyer315,9.73,259.75,F P.J. Tucker SF Jabari Parker C Nikola Jokic SG Evan Turner UTIL Rodney McGruder G Tyler Johnson PG Trae Young PF LaMarcus Aldridge,,,
784,1255445025,lingerfelt35,0,259.75,UTIL Clint Capela PF Jabari Parker F Domantas Sabonis SF Jayson Tatum C Paul Millsap SG Josh Richardson PG Trae Young G E'Twaun Moore,,,
790,1255262153,AuctionKeeper,9.73,259.5,UTIL Wendell Carter Jr. SF Justin Holiday PG Victor Oladipo F Nicolas Batum G Donovan Mitchell SG Gary Harris PF Paul Millsap C Jusuf Nurkic,,,
791,1254758633,Mwallace010,38.92,259.25,UTIL Wendell Carter Jr. PG Victor Oladipo C Jusuf Nurkic F Al-Farouq Aminu PF LeBron James G Lonzo Ball SF Justise Winslow SG Tyler Johnson,,,
791,1255299546,Epignosis,19.46,259.25,C Wendell Carter Jr. SG Justin Holiday PG Cameron Payne PF LeBron James UTIL JaVale McGee SF Justise Winslow G Tyler Johnson F DeMar DeRozan,,,
791,1255307545,Adzswim,19.46,259.25,C Wendell Carter Jr. SF Justin Holiday SG Jaylen Brown PG Damian Lillard UTIL CJ McCollum PF Justise Winslow G Tyler Johnson F DeMar DeRozan,,,
791,1254627324,yawdstars,9.73,259.25,SG James Harden PG Victor Oladipo PF Al Horford F Paul Millsap C Jusuf Nurkic SF Justise Winslow G Bryn Forbes UTIL Marco Belinelli,,,
791,1254689614,rscha021,9.73,259.25,C Clint Capela SG Justin Holiday PF Marcus Morris UTIL Jamal Murray F Evan Turner G Josh Richardson PG Trae Young SF Rudy Gay,,,
791,1254752989,slynes,9.73,259.25,PG Victor Oladipo C Cody Zeller PF Trey Lyles UTIL Evan Turner SF Josh Richardson SG Tyler Johnson F DeMar DeRozan G Jrue Holiday,,,
791,1255521993,cirio76,9.73,259.25,G James Harden F Carmelo Anthony UTIL Wendell Carter Jr. SF Justin Holiday SG CJ McCollum C Hassan Whiteside PF Justise Winslow PG Tyler Johnson,,,
798,1255115814,powersw1990,38.92,259,C Wendell Carter Jr. G Victor Oladipo PF Al Horford PG Damian Lillard SF Evan Turner F Al-Farouq Aminu UTIL JaVale McGee SG Tyler Johnson,,,
798,1255201005,kodimac14,19.46,259,UTIL Malik Beasley PF Al-Farouq Aminu C JaVale McGee F Josh Richardson SG Rodney McGruder PG Tyler Johnson SF DeMar DeRozan G Jrue Holiday,,,
798,1255037348,mrrutexas,9.73,259,C Clint Capela UTIL Wendell Carter Jr. PG Lonzo Ball G Josh Richardson F Justise Winslow SG Tyler Johnson SF DeMar DeRozan PF Rudy Gay,,,
798,1255164450,iampanalo,9.73,259,C Clint Capela SG Zach LaVine F Jabari Parker G Justin Holiday PG Victor Oladipo SF Cedi Osman UTIL JaVale McGee PF Justise Winslow,,,
798,1255486918,terrijaca1,0,259,C Wendell Carter Jr. F Justin Holiday PG Jamal Murray UTIL Trey Lyles SF Josh Richardson G Jeremy Lin SG DeMar DeRozan PF LaMarcus Aldridge,,,
803,1255294353,5braim18,29.19,258.75,G Victor Oladipo PF Derrick Favors C Nikola Jokic SG Jamal Murray UTIL Nik Stauskas F Brandon Ingram PG Rajon Rondo SF Josh Richardson,,,
803,1255547845,formulaq,29.19,258.75,C Wendell Carter Jr. PG Darren Collison G Nicolas Batum PF Al-Farouq Aminu F LeBron James UTIL JaVale McGee SF Josh Richardson SG Tyler Johnson,,,
803,1254342719,mauisoxfan,19.46,258.75,C Clint Capela UTIL Antonio Blakeney SG Victor Oladipo PG Kemba Walker F Evan Turner PF Al-Farouq Aminu SF Justise Winslow G Jrue Holiday,,,
803,1255013017,OhioUBobcats,9.73,258.75,C Wendell Carter Jr. UTIL Justin Holiday SF Cedi Osman F LeBron James PG Dwyane Wade PF Justise Winslow SG Tyler Johnson G DeMar DeRozan,,,
803,1255430338,jasonwedge,9.73,258.75,C Clint Capela G Zach LaVine PF Jabari Parker SG Victor Oladipo UTIL JaVale McGee SF Justise Winslow PG Tyler Johnson F Kent Bazemore,,,
803,1254411526,503738,0,258.75,PG Antonio Blakeney C Nikola Jokic F Justise Winslow UTIL Tyler Johnson G Trae Young SF Taurean Prince SG DeMar DeRozan PF Rudy Gay,,,
809,1254482554,ChristianofTrtuh,9.73,258.5,UTIL Wendell Carter Jr. PG Kemba Walker C Nikola Jokic G Lonzo Ball SF Justise Winslow SG Tyler Johnson PF Omari Spellman F DeMar DeRozan,,,
810,1254430154,Fat_Monkeys,19.46,258.25,UTIL Wendell Carter Jr. F Justin Holiday PG Victor Oladipo C JaVale McGee G Lonzo Ball PF Justise Winslow SF Kent Bazemore SG DeMar DeRozan,,,
810,1254605240,hockey1083,19.46,258.25,PF Jabari Parker UTIL Wendell Carter Jr. SF Justin Holiday PG Victor Oladipo F Cedi Osman SG CJ McCollum C JaVale McGee G Jrue Holiday,,,
810,1255171477,JesusLean,9.73,258.25,SG James Harden C Wendell Carter Jr. F Justin Holiday G Lonzo Ball SF Justise Winslow PG Tyler Johnson UTIL Omari Spellman PF Anthony Davis,,,
813,1254352565,Paraps13,9.73,258,UTIL Clint Capela C Wendell Carter Jr. PG Kemba Walker F Nicolas Batum PF Al-Farouq Aminu SG Tyler Johnson G Jrue Holiday SF E'Twaun Moore,,,
813,1254702183,MBett1,0,258,C Clint Capela SG Zach LaVine UTIL Wendell Carter Jr. F Justin Holiday SF Justise Winslow PG Tyler Johnson G DeMar DeRozan PF Rudy Gay,,,
815,1255059348,TommyB,29.19,257.75,PF Jabari Parker C Wendell Carter Jr. PG Victor Oladipo G CJ McCollum SF Al-Farouq Aminu UTIL Lonzo Ball F Justise Winslow SG DeMar DeRozan,,,
816,1254280462,Erwood8,9.73,257.5,G James Harden C Wendell Carter Jr. F Justin Holiday SF Jayson Tatum PG Kemba Walker UTIL Lonzo Ball PF Justise Winslow SG Tyler Johnson,,,
816,1254583706,MMont,9.73,257.5,C Clint Capela UTIL Wendell Carter Jr. PF Sam Dekker G Ricky Rubio SG Jamal Murray F LeBron James SF Justise Winslow PG Tyler Johnson,,,
816,1255442830,Irishluck32,9.73,257.5,PF Jabari Parker UTIL Wendell Carter Jr. G Kemba Walker C JaVale McGee SF Justise Winslow SG Tyler Johnson F Rudy Gay PG Jrue Holiday,,,
816,1254715809,mattmarsh,0,257.5,SG James Harden UTIL Clint Capela F P.J. Tucker C Wendell Carter Jr. PG Darren Collison SF Justise Winslow PF Omari Spellman G DeMar DeRozan,,,
820,1254606381,schustjake,29.19,257.25,G Zach LaVine C Wendell Carter Jr. PG Damian Lillard SF Al-Farouq Aminu UTIL JaVale McGee PF Justise Winslow SG Tyler Johnson F Rudy Gay,,,
820,1255162014,lgwilso81,9.73,257.25,C Wendell Carter Jr. G Antonio Blakeney PG Kemba Walker PF Kyle Kuzma F Justise Winslow SG Tyler Johnson SF DeMar DeRozan UTIL Jrue Holiday,,,
820,1255438949,Taagor87,0,257.25,G James Harden C Wendell Carter Jr. PG Darren Collison F Josh Richardson SG Tyler Johnson PF Omari Spellman SF Rudy Gay UTIL Jrue Holiday,,,
823,1255443390,authentiq,19.46,257,SG Victor Oladipo G Tony Parker F LeBron James UTIL JaVale McGee SF Josh Richardson PF Justise Winslow PG Bryn Forbes C Pau Gasol,,,
824,1254605707,multiplescoregasmsX,19.46,256.75,F Justin Holiday PG Victor Oladipo G Kyrie Irving C Paul Millsap PF Trey Lyles SG CJ McCollum SF Kyle Kuzma UTIL Trae Young,,,
824,1254677234,rbcues,19.46,256.75,G Cameron Payne F LeBron James C JaVale McGee SG Josh Richardson SF Justise Winslow PG Tyler Johnson PF Omari Spellman UTIL DeMar DeRozan,,,
824,1255105112,AllUCanEat,19.46,256.75,UTIL JaVale McGee PG Lonzo Ball PF Justise Winslow SG Tyler Johnson SF DeMar DeRozan F LaMarcus Aldridge C Pau Gasol G Jrue Holiday,,,
824,1255353472,AChanthavong,19.46,256.75,UTIL Carmelo Anthony C Wendell Carter Jr. G Damian Lillard PF Al-Farouq Aminu SF Justise Winslow PG Tyler Johnson F Kent Bazemore SG DeMar DeRozan,,,
824,1254511810,edoublin,9.73,256.75,PG Zach LaVine UTIL Wendell Carter Jr. F Justin Holiday C JaVale McGee G Dwyane Wade PF Justise Winslow SG DeMar DeRozan SF Rudy Gay,,,
824,1254565743,hooty8124,9.73,256.75,PG Zach LaVine UTIL Wendell Carter Jr. SF Justin Holiday C JaVale McGee G Dwyane Wade PF Justise Winslow SG DeMar DeRozan F Rudy Gay,,,
824,1254751955,larry.pindle,9.73,256.75,G Zach LaVine UTIL Wendell Carter Jr. SG Justin Holiday C JaVale McGee PG Dwyane Wade SF Justise Winslow F DeMar DeRozan PF Rudy Gay,,,
824,1254898906,screed0839,9.73,256.75,PG Zach LaVine UTIL Wendell Carter Jr. SF Justin Holiday C JaVale McGee G Dwyane Wade PF Justise Winslow SG DeMar DeRozan F Rudy Gay,,,
824,1255235057,bsquare81,9.73,256.75,PG Zach LaVine UTIL Wendell Carter Jr. F Justin Holiday C JaVale McGee G Dwyane Wade PF Justise Winslow SG DeMar DeRozan SF Rudy Gay,,,
824,1255333362,McFly79,9.73,256.75,PG Zach LaVine UTIL Wendell Carter Jr. SG Justin Holiday C JaVale McGee G Dwyane Wade PF Justise Winslow SF DeMar DeRozan F Rudy Gay,,,
824,1255356265,axtionjackson,9.73,256.75,PG Zach LaVine UTIL Wendell Carter Jr. SG Justin Holiday C JaVale McGee G Dwyane Wade PF Justise Winslow SF DeMar DeRozan F Rudy Gay,,,
824,1255406640,Sheening,9.73,256.75,G Zach LaVine UTIL Wendell Carter Jr. SG Justin Holiday C JaVale McGee PG Dwyane Wade SF Justise Winslow F DeMar DeRozan PF Rudy Gay,,,
824,1255438725,TigerWoulds,9.73,256.75,PG Zach LaVine UTIL Wendell Carter Jr. SG Justin Holiday C JaVale McGee G Dwyane Wade PF Justise Winslow F DeMar DeRozan SF Rudy Gay,,,
824,1255589424,VerbalAcorn,9.73,256.75,PG Zach LaVine UTIL Wendell Carter Jr. SF Justin Holiday C JaVale McGee G Dwyane Wade PF Justise Winslow SG DeMar DeRozan F Rudy Gay,,,
838,1254512185,Lakerman1982,9.73,256.25,C Clint Capela PG Zach LaVine UTIL Wendell Carter Jr. F Justin Holiday G Lonzo Ball SG Dwyane Wade PF Justise Winslow SF DeMar DeRozan,,,
838,1254679036,TheGreff,9.73,256.25,UTIL Clint Capela SF P.J. Tucker PG Zach LaVine C Wendell Carter Jr. SG Justin Holiday F LeBron James PF Justise Winslow G Tyler Johnson,,,
838,1254919554,Silkystingrays,9.73,256.25,PG Zach LaVine C Wendell Carter Jr. SG Cameron Payne UTIL Miles Bridges F LeBron James PF Justise Winslow G Tyler Johnson SF DeMar DeRozan,,,
838,1255046584,SmallChocolateMalt,9.73,256.25,UTIL Clint Capela SF P.J. Tucker PG Zach LaVine C Wendell Carter Jr. SG Justin Holiday F LeBron James PF Justise Winslow G Tyler Johnson,,,
838,1255047987,jpennino15,9.73,256.25,UTIL Clint Capela SF P.J. Tucker PG Zach LaVine C Wendell Carter Jr. SG Justin Holiday F LeBron James PF Justise Winslow G Tyler Johnson,,,
838,1255135253,freakofnature002,9.73,256.25,C Clint Capela PG Zach LaVine UTIL Wendell Carter Jr. SF Justin Holiday G Lonzo Ball SG Dwyane Wade PF Justise Winslow F DeMar DeRozan,,,
838,1255143906,Pillagingpirate,9.73,256.25,SG James Harden PG Darren Collison SF Nicolas Batum C JaVale McGee UTIL Dwyane Wade PF Justise Winslow F Omari Spellman G DeMar DeRozan,,,
838,1255163341,ChuckESleeze,9.73,256.25,UTIL Clint Capela PG Zach LaVine C Wendell Carter Jr. SF Justin Holiday G Lonzo Ball SG Dwyane Wade PF Justise Winslow F DeMar DeRozan,,,
838,1255177680,Krazymojo,9.73,256.25,C Wendell Carter Jr. PG Kemba Walker PF Sam Dekker UTIL JaVale McGee SF Justise Winslow SG Tyler Johnson F Taurean Prince G DeMar DeRozan,,,
838,1255296996,rbergstrom,9.73,256.25,UTIL Clint Capela SF P.J. Tucker PG Zach LaVine C Wendell Carter Jr. SG Justin Holiday F LeBron James PF Justise Winslow G Tyler Johnson,,,
838,1255361863,ZMoN3Y,9.73,256.25,UTIL Clint Capela SF P.J. Tucker PG Zach LaVine C Wendell Carter Jr. SG Justin Holiday F LeBron James PF Justise Winslow G Tyler Johnson,,,
838,1255551469,twolves41,9.73,256.25,C Clint Capela SF Gerald Green UTIL Nikola Jokic G CJ McCollum SG Dwyane Wade PF Justise Winslow PG Tyler Johnson F DeMar DeRozan,,,
838,1255287863,donohuelee,0,256.25,PF Jabari Parker C Wendell Carter Jr. PG Kemba Walker UTIL Nikola Jokic G Dwyane Wade F Justise Winslow SG Tyler Johnson SF Rudy Gay,,,
851,1254521073,MookMonster,19.46,256,PG James Harden C Wendell Carter Jr. PF Al Horford F Nicolas Batum UTIL Jusuf Nurkic G Lonzo Ball SG Dwyane Wade SF Justise Winslow,,,
851,1254540366,lionssuck,9.73,256,C Clint Capela UTIL Lonzo Ball SF Josh Richardson F Justise Winslow G Trae Young SG Jeremy Lin PF Anthony Davis PG Tim Frazier,,,
851,1255515747,TCT13,9.73,256,UTIL Wendell Carter Jr. PG Kemba Walker C Nikola Jokic PF Trey Lyles SF Al-Farouq Aminu G Tyler Johnson SG Jrue Holiday F E'Twaun Moore,,,
854,1254996973,mbika,29.19,255.75,C Wendell Carter Jr. PG Kemba Walker F Rodney Hood G Damian Lillard SF Al-Farouq Aminu UTIL JaVale McGee PF Justise Winslow SG Tyler Johnson,,,
854,1254832635,tabet,19.46,255.75,PG Zach LaVine G Darren Collison PF LeBron James C JaVale McGee SF Josh Richardson F Justise Winslow SG Tyler Johnson UTIL DeAndre' Bembry,,,
854,1255380824,marosales1987,19.46,255.75,UTIL Clint Capela G Nicolas Batum F Joe Ingles SF Al-Farouq Aminu C JaVale McGee SG Josh Richardson PF Omari Spellman PG Jrue Holiday,,,
854,1255508004,Vandy10,19.46,255.75,C Wendell Carter Jr. F Domantas Sabonis G Kemba Walker UTIL Paul Millsap PG Damian Lillard PF Zach Collins SG Dwyane Wade SF Justise Winslow,,,
854,1254381496,hausfunk,9.73,255.75,UTIL Wendell Carter Jr. PG Kemba Walker G Nicolas Batum C Jusuf Nurkic PF Justise Winslow SG Tyler Johnson F DeMar DeRozan SF E'Twaun Moore,,,
854,1254396070,jus2Gooden16,9.73,255.75,F P.J. Tucker SG Zach LaVine C Wendell Carter Jr. UTIL Nikola Jokic G Evan Turner PF Justise Winslow SF DeMar DeRozan PG Bryn Forbes,,,
854,1254521014,BeanoTheKid,9.73,255.75,C Clint Capela F Jabari Parker SG Victor Oladipo SF Nicolas Batum G Damian Lillard PF Justise Winslow PG Tyler Johnson UTIL Pau Gasol,,,
854,1254585287,aclausel,9.73,255.75,G Zach LaVine C Wendell Carter Jr. PG Kemba Walker UTIL JaVale McGee PF Justise Winslow SG Tyler Johnson SF Taurean Prince F Rudy Gay,,,
854,1254615687,Stoken23,9.73,255.75,SF Jayson Tatum UTIL Cody Zeller PG Ricky Rubio PF Paul Millsap C JaVale McGee G Josh Richardson F Taurean Prince SG Jrue Holiday,,,
854,1255570396,ravikijai,9.73,255.75,PG James Harden C Clint Capela G Antonio Blakeney UTIL Donovan Mitchell PF Al-Farouq Aminu SF Justise Winslow F Omari Spellman SG Jrue Holiday,,,
854,1254475249,Safeen.Merchant,0,255.75,SG Zach LaVine C Wendell Carter Jr. PG Tony Parker PF Justise Winslow F DeMar DeRozan SF Rudy Gay UTIL Bryn Forbes G Jrue Holiday,,,
865,1254653890,MaximusSG,29.19,255.5,UTIL Wendell Carter Jr. F Nicolas Batum SG CJ McCollum SF LeBron James C JaVale McGee PF Justise Winslow PG Tyler Johnson G Kent Bazemore,,,
865,1254735270,mikemiz23,29.19,255.5,C Wendell Carter Jr. SF Nicolas Batum G CJ McCollum F LeBron James UTIL JaVale McGee PF Justise Winslow PG Tyler Johnson SG Kent Bazemore,,,
865,1255018331,cgla10,29.19,255.5,UTIL Wendell Carter Jr. F Nicolas Batum SG CJ McCollum PF LeBron James C JaVale McGee SF Justise Winslow PG Tyler Johnson G Kent Bazemore,,,
865,1254467638,brandon.arn,19.46,255.5,UTIL Antonio Blakeney SG Victor Oladipo C Nikola Jokic PG Damian Lillard SF Evan Turner F Rodney McGruder PF Justise Winslow G Marco Belinelli,,,
865,1255168431,efortee,19.46,255.5,UTIL Clint Capela PG Damian Lillard C JaVale McGee G Dwyane Wade SF Justise Winslow SG Tyler Johnson PF Omari Spellman F DeMar DeRozan,,,
865,1254968535,norcalhangman,9.73,255.5,C Clint Capela PG Zach LaVine F Justin Holiday PF Al Horford SF Nicolas Batum UTIL JaVale McGee SG Josh Richardson G Tyler Johnson,,,
871,1255498817,rade348,19.46,255.25,C Wendell Carter Jr. SG Justin Holiday PG Victor Oladipo G Torrey Craig PF LeBron James UTIL JaVale McGee SF Justise Winslow F Rudy Gay,,,
871,1254519822,pianoclub,9.73,255.25,SG James Harden UTIL Clint Capela PF Jabari Parker F Justin Holiday PG Ricky Rubio C JaVale McGee SF Justise Winslow G Tyler Johnson,,,
871,1255431497,Jbrook20,9.73,255.25,C Wendell Carter Jr. F Justin Holiday UTIL Cody Zeller G Ricky Rubio PF LeBron James SF Justise Winslow PG Tyler Johnson SG DeMar DeRozan,,,
874,1254297670,chiggy725,19.46,255,G Chris Paul C Wendell Carter Jr. PG Kemba Walker PF Al-Farouq Aminu UTIL JaVale McGee SF Justise Winslow SG Tyler Johnson F Rudy Gay,,,
874,1254477195,SneakyPete15,19.46,255,C Wendell Carter Jr. F Justin Holiday UTIL Tristan Thompson G Damian Lillard PF LeBron James SG Dwyane Wade SF Justise Winslow PG Tyler Johnson,,,
874,1255030825,Troublesome,19.46,255,PG James Harden C Clint Capela SF Justin Holiday G Jamal Murray UTIL Jusuf Nurkic F Al-Farouq Aminu PF Justise Winslow SG Tyler Johnson,,,
874,1254599390,slapshotmo,9.73,255,SG Zach LaVine F Al-Farouq Aminu C Hassan Whiteside PF Justise Winslow G Tyler Johnson UTIL Omari Spellman SF DeMar DeRozan PG Jrue Holiday,,,
878,1254325511,workhardplayhard23,19.46,254.75,C Wendell Carter Jr. PG Antonio Blakeney G Damian Lillard F LeBron James SF Justise Winslow SG Jeremy Lin UTIL LaMarcus Aldridge PF Dante Cunningham,,,
878,1254551829,xomar80x,19.46,254.75,PF Jabari Parker G Victor Oladipo F Nicolas Batum UTIL Nikola Jokic C Jusuf Nurkic PG Lonzo Ball SG Dwyane Wade SF Justise Winslow,,,
878,1255282348,bterwilliger,9.73,254.75,PG James Harden UTIL Clint Capela SG Malik Monk G Jamal Murray SF Evan Turner C Hassan Whiteside PF Justise Winslow F Dante Cunningham,,,
881,1254904084,MGaraguso082,29.19,254.5,SG Zach LaVine UTIL Wendell Carter Jr. PG Victor Oladipo PF Jayson Tatum F Al-Farouq Aminu C JaVale McGee G Lonzo Ball SF Taurean Prince,,,
881,1254665480,Jim_Wooskie,19.46,254.5,G James Harden UTIL Clint Capela F Justin Holiday SF Cedi Osman SG CJ McCollum C JaVale McGee PF Justise Winslow PG Tyler Johnson,,,
881,1254779542,woodrow5087,19.46,254.5,G Zach LaVine F Evan Turner C JaVale McGee PF Justise Winslow UTIL Tyler Johnson SF DeMar DeRozan PG Jrue Holiday SG E'Twaun Moore,,,
881,1254996814,Ilkinsan2,19.46,254.5,C Wendell Carter Jr. G Kemba Walker F Paul Millsap UTIL JaVale McGee PG Lonzo Ball PF Justise Winslow SG Tyler Johnson SF DeMar DeRozan,,,
881,1255095651,abragmania,19.46,254.5,C Wendell Carter Jr. PG Kemba Walker G CJ McCollum UTIL JaVale McGee PF Kelly Olynyk SF Justise Winslow SG Tyler Johnson F LaMarcus Aldridge,,,
881,1254897172,cpblume,9.73,254.5,UTIL Zach LaVine SF Justin Holiday G Victor Oladipo PG Damian Lillard C Hassan Whiteside PF Justise Winslow SG Tyler Johnson F Omari Spellman,,,
881,1255427379,bentheboss5,9.73,254.5,UTIL Clint Capela SG Zach LaVine PG Victor Oladipo SF Cedi Osman C Jusuf Nurkic G Dwyane Wade PF Justise Winslow F Kent Bazemore,,,
881,1254382223,DylShady710,0,254.5,C Clint Capela G Nicolas Batum PG Ricky Rubio F Jae Crowder UTIL Josh Richardson SG Jeremy Lin SF Rudy Gay PF Nikola Mirotic,,,
881,1255137975,scottielong,0,254.5,G Zach LaVine SG Victor Oladipo PG Kemba Walker C Tristan Thompson SF Josh Richardson UTIL Tyler Johnson F Taurean Prince PF Omari Spellman,,,
890,1255026791,SBlack15,19.46,254.25,C Clint Capela PG Cameron Payne G Damian Lillard UTIL JaVale McGee F Josh Richardson PF Justise Winslow SG Tyler Johnson SF Rudy Gay,,,
890,1255129089,cdestela,19.46,254.25,F Jabari Parker PG Victor Oladipo C Nikola Jokic G CJ McCollum UTIL JaVale McGee PF Justise Winslow SG Kent Bazemore SF DeAndre' Bembry,,,
890,1255559619,Dtrain1185,19.46,254.25,C Clint Capela PG Cameron Payne G Damian Lillard UTIL JaVale McGee F Josh Richardson PF Justise Winslow SG Tyler Johnson SF Rudy Gay,,,
890,1254849404,hencoup,9.73,254.25,SG Zach LaVine C Wendell Carter Jr. UTIL Paul Millsap G CJ McCollum PF Justise Winslow PG Tyler Johnson SF DeMar DeRozan F Rudy Gay,,,
890,1255083156,Gfunkera86,0,254.25,G James Harden UTIL Clint Capela PG Zach LaVine C Wendell Carter Jr. SG Cameron Payne SF Justise Winslow PF Omari Spellman F Rudy Gay,,,
890,1255515658,zmitch,0,254.25,UTIL Clint Capela F P.J. Tucker SG Zach LaVine C Wendell Carter Jr. PG Kemba Walker PF Derrick Favors SF Josh Richardson G Tyler Johnson,,,
896,1254777285,russellmatt21,19.46,254,C Wendell Carter Jr. PG Kemba Walker F Royce O'Neale G Damian Lillard UTIL Lonzo Ball SF Justise Winslow SG Tyler Johnson PF LaMarcus Aldridge,,,
896,1255043668,tylerchm3,19.46,254,C Wendell Carter Jr. SF Justin Holiday G Darren Collison PG Kemba Walker F LeBron James UTIL JaVale McGee PF Justise Winslow SG Tyler Johnson,,,
