Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1334,1234598658,BoostedRS,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234600688,MDream22,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED G Luka Doncic PG LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234601614,ericglopez,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234608211,cannedfruit,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234615273,fuhonky,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234615344,dandaman1693,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234633969,chayse32,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234638144,Flyzs,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234649228,Dillhole86,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234652391,Miztos,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234662342,joejoensnips,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234667497,DuckyOnQuack,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234670032,iMythic,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234672443,Hydrolyzable,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234690326,effortlesskev,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234697506,Sobe_N,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234718381,sbstewart,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234719111,Rains,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234726700,darobelo,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234727180,mcniiick9,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234737673,Colebusta007,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234750742,poboy88,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED G Luka Doncic PG LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234752508,JeremyRazo,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234754297,tommy709,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234764830,bpl21,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234771514,mole88,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234774837,DogToaster,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234783760,keyur1122,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234784315,wright_gh,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234789230,jddjrfl,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234790174,chiggy725,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234801154,seager20,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234809227,nicaragua69,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234815391,49ermikeh,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234825124,troll7419,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED G Luka Doncic PG LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234829035,PacMeng,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234829759,jva9903,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234834291,DfsTakeOver,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234845835,mightygut44,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234849604,Dmoney4333,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234854184,hittmama,313.07,60.25,SF Kawhi Leonard G LOCKED PG Luka Doncic C LOCKED UTIL LOCKED PF LOCKED F LOCKED SG LOCKED,,,
1334,1234855823,mziefel33,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234865865,nickperks11,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234870523,shawnthomas24,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234901003,dallas1fan21,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234909304,Jovan914,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234916527,finchie13,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234939439,JWLewis1989,313.07,60.25,SF Kawhi Leonard G LOCKED PG Luka Doncic C LOCKED UTIL LOCKED PF LOCKED F LOCKED SG LOCKED,,,
1334,1234951620,Vertuhcle,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234954778,dominicubano25,313.07,60.25,F Kawhi Leonard PG LOCKED G Luka Doncic C LOCKED UTIL LOCKED PF LOCKED SF LOCKED SG LOCKED,,,
1334,1234965255,janampatel,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234971174,tyler24_k3,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234971466,seanyp440,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234978291,bamablonde,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234982691,only1u,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED UTIL Luka Doncic PG LOCKED PF LOCKED G LOCKED SG LOCKED,,,
1334,1234985676,terrijaca1,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1234990943,CMalaspina,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235009746,DBoy858,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235010160,TaySizzlin,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235032770,TMM75,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235065037,Heatallday33,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235071084,natumsss,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235074012,PatrykL94,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235075251,GMENUP1234,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235075553,fcruz1994,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235084631,ryebreadonly,313.07,60.25,SF Kawhi Leonard G LOCKED PG Luka Doncic C LOCKED UTIL LOCKED PF LOCKED F LOCKED SG LOCKED,,,
1334,1235084638,jw1211,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235094926,jbrunetti2,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235101185,FalconsFan07,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235102338,slizzick06,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235106317,Kinger_24,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235118196,ReidBolin13,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235120711,CaliElite,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235124092,tooflyarod,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235129051,cstew321,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED SG LOCKED UTIL LOCKED,,,
1334,1235166639,emoney1196,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235172517,BigDrive54,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235172604,MommysMoney420,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235188790,PhylRoy,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED G Luka Doncic PG LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235221035,CoachL78,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235246694,andmag54,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235257531,jo8chin,313.07,60.25,SF Kawhi Leonard F LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235266195,jddowning10,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235267438,smallball,313.07,60.25,SF Kawhi Leonard G LOCKED PG Luka Doncic C LOCKED UTIL LOCKED PF LOCKED F LOCKED SG LOCKED,,,
1334,1235269713,raiders707,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235287104,NASCAR11,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235288630,bigp23chin,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235289256,rchavez230,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235311890,ANuge3,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235317838,tut223,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235320397,jlowins22,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235325592,brussino,313.07,60.25,SF Kawhi Leonard G LOCKED PG Luka Doncic C LOCKED UTIL LOCKED PF LOCKED F LOCKED SG LOCKED,,,
1334,1235330450,ddudek08,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235345410,bobmarx76,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235350956,WrigleyTheDog,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235371992,jtrill9,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235374353,trevordosch,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235393269,Mrcreasy,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235394035,drewhenson,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235394288,IceIceBrady,313.07,60.25,SF Kawhi Leonard G LOCKED PG Luka Doncic C LOCKED UTIL LOCKED PF LOCKED F LOCKED SG LOCKED,,,
1334,1235406157,dmonkey18,313.07,60.25,SF Kawhi Leonard G LOCKED PG Luka Doncic C LOCKED UTIL LOCKED PF LOCKED F LOCKED SG LOCKED,,,
1334,1235414469,joshfeiner,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235420579,Wulfgar17,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235421478,LuisTBE,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235435590,skip2mylou23,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235470248,bowwow88,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235470812,vicktim1899,313.07,60.25,SF Kawhi Leonard G LOCKED PG Luka Doncic C LOCKED UTIL LOCKED PF LOCKED F LOCKED SG LOCKED,,,
1334,1235518104,miketerps1,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235520889,DaYungGun,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic UTIL LOCKED PF LOCKED G LOCKED SG LOCKED,,,
1334,1235536453,romans_8_28,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235550993,mercdaddi,313.07,60.25,F Kawhi Leonard C LOCKED SF LOCKED G Luka Doncic PG LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235566670,mrh1981,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235579744,kwaugh,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235606073,Spyker,313.07,60.25,F Kawhi Leonard SF LOCKED C LOCKED PG Luka Doncic G LOCKED PF LOCKED UTIL LOCKED SG LOCKED,,,
1334,1235284933,rustynutzDFS,291.37,60.25,PG LOCKED SF Jimmy Butler C Bobby Portis F Joe Ingles UTIL LOCKED PF LOCKED SG J.J. Barea G LOCKED,,,
1463,1234875709,dsparks0014,312,60,C DeAndre Jordan F LOCKED SG LOCKED G Luka Doncic PG LOCKED PF LOCKED SF Wesley Matthews UTIL LOCKED,,,
1463,1235167928,hawkk72,312,60,C DeAndre Jordan F LOCKED SG LOCKED PG Luka Doncic G LOCKED PF LOCKED SF Wesley Matthews UTIL LOCKED,,,
1463,1235197178,efortee,312,60,C DeAndre Jordan F LOCKED SF LOCKED PG Luka Doncic G LOCKED PF LOCKED SG Wesley Matthews UTIL LOCKED,,,
1463,1235539691,avision,305.69,60,SF Kawhi Leonard F Jimmy Butler UTIL LOCKED SG LOCKED PF LOCKED G LOCKED C LOCKED PG LOCKED,,,
1467,1235760995,bwood12,291.37,59.75,PG LOCKED F Jimmy Butler UTIL Luka Doncic C LOCKED G LOCKED PF Jaren Jackson Jr. SF LOCKED SG Justin Holiday,,,
1467,1235181257,DatBoyShotz,259.49,59.75,UTIL LOCKED SF Jimmy Butler SG LOCKED C LOCKED PG Malcolm Brogdon PF Jaren Jackson Jr. G LOCKED F Michael Kidd-Gilchrist,,,
1467,1235232306,Matt921,247.17,59.75,F LOCKED SG LOCKED PG Zach LaVine SF Tim Hardaway Jr. PF LOCKED C LOCKED UTIL Miles Bridges G Donte DiVincenzo,,,
1470,1235144848,tallguykev10,289.07,59.5,F LOCKED SF Kawhi Leonard C Bobby Portis PG LOCKED PF LOCKED G LOCKED UTIL Dorian Finney-Smith SG LOCKED,,,
1470,1234768269,pwee31,281.69,59.5,SF Jimmy Butler C LOCKED SG LOCKED G Luka Doncic UTIL LOCKED PG LOCKED PF LOCKED F Michael Kidd-Gilchrist,,,
1470,1235315087,CCop5,281.69,59.5,PG LOCKED SF Jimmy Butler G Luka Doncic C LOCKED PF LOCKED F LOCKED SG LOCKED UTIL Michael Kidd-Gilchrist,,,
1470,1234987634,mjalfrey,259.49,59.5,G LOCKED SF Jimmy Butler C LOCKED PG Malcolm Brogdon F LOCKED PF Jaren Jackson Jr. SG LOCKED UTIL Fred VanVleet,,,
1474,1234748917,teetsolid,302.12,59.25,SF Jimmy Butler C LOCKED G Luka Doncic UTIL Ricky Rubio PG LOCKED F LOCKED PF Jaren Jackson Jr. SG LOCKED,,,
1474,1235539846,ltejada45,288,59.25,SF LOCKED C DeAndre Jordan PF Bobby Portis UTIL LOCKED F LOCKED G Wesley Matthews PG J.J. Barea SG LOCKED,,,
1474,1234851125,jpnush,281.69,59.25,SF Jimmy Butler C LOCKED F LOCKED PG Luka Doncic UTIL LOCKED PF LOCKED G Fred VanVleet SG LOCKED,,,
1477,1234840517,1KingLeo,292.44,58.75,G Jimmy Butler F LOCKED SG LOCKED PG LOCKED C Serge Ibaka SF LOCKED PF Jaren Jackson Jr. UTIL LOCKED,,,
1477,1234846604,TheGreff,292.44,58.75,G LOCKED F Jimmy Butler SG LOCKED PG LOCKED C Serge Ibaka SF LOCKED PF Jaren Jackson Jr. UTIL LOCKED,,,
1477,1235038804,jpennino15,292.44,58.75,G LOCKED F Jimmy Butler SG LOCKED PG LOCKED C Serge Ibaka SF LOCKED PF Jaren Jackson Jr. UTIL LOCKED,,,
1477,1235197688,DFSVincent,292.44,58.75,SF Jimmy Butler UTIL LOCKED G LOCKED PG LOCKED C Serge Ibaka F LOCKED PF Jaren Jackson Jr. SG LOCKED,,,
1477,1235366497,rellyrun,273.24,58.75,UTIL LOCKED SF Jimmy Butler F LOCKED PF Bobby Portis G LOCKED SG LOCKED PG Derrick Rose C Wendell Carter Jr.,,,
1482,1234613337,Jwellend,315.37,58.5,UTIL Victor Oladipo C LOCKED SF LOCKED PG Luka Doncic PF LOCKED F Jaren Jackson Jr. SG LOCKED G LOCKED,,,
1482,1235516266,revomike,306.42,58.5,F LOCKED G LOCKED C Enes Kanter UTIL Myles Turner PG LOCKED SF LOCKED PF Jaren Jackson Jr. SG LOCKED,,,
1482,1234585425,Rynosaur87,295.67,58.5,UTIL LOCKED F Jimmy Butler SF LOCKED PG Luka Doncic G LOCKED PF LOCKED C Ersan Ilyasova SG LOCKED,,,
1482,1234872563,Yumama1,295.67,58.5,G LOCKED SF Jimmy Butler C LOCKED PG Luka Doncic PF LOCKED SG LOCKED F Ersan Ilyasova UTIL LOCKED,,,
1482,1235376158,dr00pd0g,295.67,58.5,UTIL LOCKED F Jimmy Butler PF LOCKED PG Luka Doncic SF LOCKED SG LOCKED C Ersan Ilyasova G LOCKED,,,
1487,1234514990,ybomb,286.57,58.25,G Kawhi Leonard C LOCKED SG LOCKED UTIL Dennis Smith Jr. PG LOCKED SF LOCKED F Jaren Jackson Jr. PF Omri Casspi,,,
1488,1235123000,Stl-Finest,291.37,58,G Jimmy Butler C LOCKED SG LOCKED PF Bobby Portis PG LOCKED SF LOCKED F Jaren Jackson Jr. UTIL Wendell Carter Jr.,,,
1489,1234609374,Nizzlenova,313.8,57.5,PF LOCKED SF Tim Hardaway Jr. PG Luka Doncic F LOCKED UTIL Jaren Jackson Jr. G LOCKED C LOCKED SG LOCKED,,,
1489,1234931741,Dolpath,304.12,57.5,PF LOCKED F Kawhi Leonard G LOCKED UTIL LOCKED SF LOCKED C Brook Lopez PG LOCKED SG LOCKED,,,
1489,1234967022,kade21,299.82,57.5,SG Kawhi Leonard C LOCKED UTIL LOCKED G LOCKED PG LOCKED F LOCKED PF Jaren Jackson Jr. SF Dorian Finney-Smith,,,
1489,1235558289,bridge4jn,299.82,57.5,SG Kawhi Leonard C LOCKED SF LOCKED PG LOCKED PF LOCKED F Jaren Jackson Jr. UTIL LOCKED G J.J. Barea,,,
1489,1235435901,jme121976,275.82,57.5,SF LOCKED SG LOCKED F Joe Ingles PG LOCKED PF Dwight Powell G Wesley Matthews C LOCKED UTIL Michael Kidd-Gilchrist,,,
1494,1235220421,6Loud,276.89,57.25,PF LOCKED SF Kawhi Leonard UTIL LOCKED G LOCKED C LOCKED SG Fred VanVleet PG LOCKED F Garrett Temple,,,
1495,1234626764,Leotis,304.62,57,F Jimmy Butler C LOCKED SF LOCKED G Luka Doncic PG LOCKED PF LOCKED SG LOCKED UTIL Wendell Carter Jr.,,,
1495,1234706267,thepiedpieper15,304.62,57,SF Jimmy Butler C LOCKED F LOCKED PG Luka Doncic G LOCKED PF LOCKED SG LOCKED UTIL Wendell Carter Jr.,,,
1495,1234737317,lilcharney81,304.62,57,F Jimmy Butler C LOCKED SF LOCKED G Luka Doncic PG LOCKED PF LOCKED SG LOCKED UTIL Wendell Carter Jr.,,,
1495,1234758471,Nasaxbigshawn1,304.62,57,F Jimmy Butler C LOCKED SF LOCKED G Luka Doncic PG LOCKED PF LOCKED SG LOCKED UTIL Wendell Carter Jr.,,,
1495,1234821904,Al_DaDon,304.62,57,F Jimmy Butler C LOCKED SF LOCKED G Luka Doncic PG LOCKED PF LOCKED SG LOCKED UTIL Wendell Carter Jr.,,,
1495,1234826428,bsquare81,304.62,57,SF Jimmy Butler PF LOCKED SG LOCKED G Luka Doncic PG LOCKED F LOCKED UTIL LOCKED C Wendell Carter Jr.,,,
1495,1234867904,corey565,304.62,57,SF Jimmy Butler C LOCKED F LOCKED G Luka Doncic PG LOCKED PF LOCKED SG LOCKED UTIL Wendell Carter Jr.,,,
1495,1234884259,jfryrapap,304.62,57,SF Jimmy Butler PF LOCKED UTIL LOCKED PG Luka Doncic G LOCKED F LOCKED SG LOCKED C Wendell Carter Jr.,,,
1495,1234897546,tutuaca7,304.62,57,F Jimmy Butler C LOCKED SF LOCKED G Luka Doncic PG LOCKED PF LOCKED SG LOCKED UTIL Wendell Carter Jr.,,,
