Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1839,1244405320,brian7427,13.74,121.54,QB Aaron Rodgers FLEX Todd Gurley II RB James Conner RB Jalen Richard WR Robert Woods WR Jordy Nelson WR Martavis Bryant TE David Njoku DST Steelers ,,,
1839,1240077594,shocae,13.74,121.54,QB Aaron Rodgers FLEX Todd Gurley II RB Joe Mixon RB Phillip Lindsay WR Robert Woods WR Demaryius Thomas WR Martavis Bryant TE C.J. Uzomah DST Steelers ,,,
1839,1235992194,P_diggel,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1236669735,scheff6,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1236837067,mrchrislevin,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1237118403,rickybobbyns,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1237501937,Mr_Miz,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1237981532,AcePlayer,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1239248599,tresocho38,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1240746448,Roblav11,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1241116480,oargueta,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1241664539,2EZzz,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1241912119,JohnnyEd,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1242154973,mailman86,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1242321326,ballinrees82,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1242366107,whaddo1234,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1242439530,Mcoleman1902,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1242698450,Jreas11,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1242749045,Lopez023,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1242756508,jtuttle35,0,121.54,QB Jameis Winston RB James Conner FLEX Kareem Hunt RB Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1243076030,mothballskid,0,121.54,QB Jameis Winston FLEX James Conner RB Kareem Hunt RB Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1243752800,EIPRES,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1243814824,colbyhornet,0,121.54,QB Jameis Winston RB James Conner FLEX Kareem Hunt RB Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1243838567,dannyoms,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1243850581,AlanBusch,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1243878290,blackmamba420,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1243920409,craftylefty,0,121.54,QB Jameis Winston RB James Conner FLEX Kareem Hunt RB Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1243995126,Paladin02,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1244085460,jlamb022,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1244218852,Reezy2,0,121.54,QB Jameis Winston RB James Conner FLEX Kareem Hunt RB Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1244346710,kennethpaul2304,0,121.54,QB Jameis Winston RB James Conner FLEX Kareem Hunt RB Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1244413631,Snaaacks,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1244481159,Jmeyer523,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1244579997,rangers4life87,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1244700461,anorman44,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1244733759,madhatter1110,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1244931114,Sennz,0,121.54,QB Jameis Winston RB James Conner FLEX Kareem Hunt RB Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1244934995,hondizzle,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1839,1245264341,geoffd,0,121.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Chris Godwin TE David Njoku DST Steelers ,,,
1879,1236457600,SLEDWARDS71,9.16,121.46,QB Andrew Luck RB Joe Mixon RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR Martavis Bryant TE Jimmy Graham DST Steelers ,,,
1879,1242862483,OverandOut,4.58,121.46,QB Andrew Luck RB Kareem Hunt RB Phillip Lindsay WR Antonio Brown WR Davante Adams FLEX Doug Baldwin WR Martavis Bryant TE C.J. Uzomah DST Steelers ,,,
1881,1242449852,Zero12,9.73,121.44,QB Aaron Rodgers FLEX Kareem Hunt RB David Johnson RB Phillip Lindsay WR Davante Adams WR T.Y. Hilton WR Jordy Nelson TE Chris Herndon DST Redskins ,,,
1881,1245210187,greg1024,9.16,121.44,QB Aaron Rodgers RB Saquon Barkley FLEX Chris Carson RB Isaiah Crowell WR Robert Woods WR Golden Tate WR Demaryius Thomas TE Travis Kelce DST Steelers ,,,
1881,1244935255,ogi14us,13.74,121.44,QB Aaron Rodgers RB James Conner RB Jalen Richard FLEX Isaiah Crowell WR A.J. Green WR Robert Woods WR T.Y. Hilton TE Jimmy Graham DST Steelers ,,,
1881,1241727293,xandamere,4.58,121.44,QB Jameis Winston RB Todd Gurley II FLEX James Conner RB Phillip Lindsay WR T.Y. Hilton WR Chris Godwin WR Martavis Bryant TE David Njoku DST Steelers ,,,
1881,1242763897,sbyr160,4.58,121.44,QB Aaron Rodgers RB James Conner RB Phillip Lindsay FLEX T.Y. Hilton WR Kenny Golladay WR Doug Baldwin WR Jermaine Kearse TE Travis Kelce DST Steelers ,,,
1886,1242072051,GeoD,4.58,121.42,QB Patrick Mahomes RB Joe Mixon RB Kareem Hunt FLEX Isaiah Crowell WR Robert Woods WR John Brown WR Doug Baldwin TE O.J. Howard DST Ravens ,,,
1887,1239631152,mston,13.74,121.34,QB Aaron Rodgers RB Todd Gurley II RB James Conner FLEX Jalen Richard WR Robert Woods WR Kenny Golladay WR Martavis Bryant TE C.J. Uzomah DST Steelers ,,,
1887,1242735277,youdacao,0,121.34,QB Jameis Winston RB Kareem Hunt FLEX Phillip Lindsay RB Isaiah Crowell WR A.J. Green WR Golden Tate WR Michael Crabtree TE Travis Kelce DST Steelers ,,,
1887,1244974050,zsample,13.74,121.34,QB Aaron Rodgers FLEX Kerryon Johnson RB Phillip Lindsay RB Isaiah Crowell WR A.J. Green WR Odell Beckham Jr. WR Robert Woods TE Jimmy Graham DST Steelers ,,,
1887,1239263459,dmspung,9.16,121.34,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Kerryon Johnson WR Robert Woods WR T.Y. Hilton WR Michael Crabtree TE C.J. Uzomah DST Steelers ,,,
1891,1243715596,gavdj,9.16,121.24,QB Aaron Rodgers RB Kareem Hunt RB Kerryon Johnson FLEX Phillip Lindsay WR Antonio Brown WR Robert Woods WR Demaryius Thomas TE C.J. Uzomah DST Steelers ,,,
1892,1243580544,thepickler,9.16,121.22,QB Patrick Mahomes FLEX Todd Gurley II RB Phillip Lindsay RB Isaiah Crowell WR A.J. Green WR Robert Woods WR Martavis Bryant TE C.J. Uzomah DST Steelers ,,,
1893,1236392785,nyjets1250,13.74,121.2,QB Jared Goff FLEX Todd Gurley II RB Kareem Hunt RB Phillip Lindsay WR Robert Woods WR Chris Godwin WR Martavis Bryant TE David Njoku DST Steelers ,,,
1894,1241588318,yng4evr,9.16,121.16,QB Andrew Luck RB Kareem Hunt RB Jalen Richard WR Davante Adams WR Robert Woods FLEX Emmanuel Sanders WR John Brown TE Chris Herndon DST Steelers ,,,
1895,1245276591,FLWildcat12,4.58,121.14,QB Jameis Winston RB James Conner FLEX Kareem Hunt RB Phillip Lindsay WR Robert Woods WR Kenny Golladay WR Michael Crabtree TE David Njoku DST Steelers ,,,
1896,1241976934,tannerf2,14.31,121.1,QB Jared Goff RB David Johnson RB Phillip Lindsay WR A.J. Green WR Brandin Cooks WR Doug Baldwin FLEX Randall Cobb TE Jordan Reed DST Steelers ,,,
1896,1241454469,seankozy,0.57,121.1,QB Andy Dalton RB Kareem Hunt FLEX Phillip Lindsay RB Raheem Mostert WR Tyler Boyd WR Kenny Golladay WR Doug Baldwin TE Travis Kelce DST Colts ,,,
1898,1241197703,AC_TwentyTwo,0.57,121.08,QB Ben Roethlisberger FLEX Kareem Hunt RB Jalen Richard RB Raheem Mostert WR Antonio Brown WR A.J. Green WR T.Y. Hilton TE C.J. Uzomah DST Bengals ,,,
1899,1245191297,bsbranch,0,121.04,QB Jameis Winston RB Kareem Hunt FLEX Kerryon Johnson RB Phillip Lindsay WR JuJu Smith-Schuster WR Tyler Boyd WR Sterling Shepard TE David Njoku DST Steelers ,,,
1900,1238244670,onebadfello,0,121.02,QB Patrick Mahomes RB Kareem Hunt RB Phillip Lindsay WR Tyreek Hill WR Doug Baldwin WR Michael Crabtree TE Eric Ebron FLEX O.J. Howard DST Colts ,,,
1901,1245232342,brownteejay,9.16,121,QB Jared Goff RB Todd Gurley II RB Joe Mixon FLEX Phillip Lindsay WR T.Y. Hilton WR Jordy Nelson WR Martavis Bryant TE David Njoku DST Steelers ,,,
1902,1242376315,Cobizzle49,0,120.94,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR T.Y. Hilton WR Golden Tate WR Jordy Nelson TE David Njoku DST Panthers ,,,
1903,1244566578,tfellabaum,4.58,120.88,QB Ben Roethlisberger RB Kareem Hunt RB Phillip Lindsay FLEX Jalen Richard WR Antonio Brown WR Robert Woods WR T.Y. Hilton TE C.J. Uzomah DST Steelers ,,,
1904,1242250444,gafftop,4.58,120.78,QB Ben Roethlisberger RB James Conner RB Phillip Lindsay WR JuJu Smith-Schuster WR Robert Woods WR Taylor Gabriel FLEX Demaryius Thomas TE David Njoku DST Steelers ,,,
1905,1245047447,elboberto,4.58,120.74,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Kerryon Johnson WR Robert Woods WR John Brown WR Chris Godwin TE David Njoku DST Steelers ,,,
1906,1237940119,hnx333,14.31,120.7,QB Jared Goff RB Todd Gurley II RB Phillip Lindsay FLEX Raheem Mostert WR Robert Woods WR Doug Baldwin WR Martavis Bryant TE Travis Kelce DST Steelers ,,,
1907,1243976239,BeavisNE,4.58,120.56,QB Andrew Luck RB Todd Gurley II RB Kareem Hunt WR Golden Tate WR Jordy Nelson WR Anthony Miller TE Travis Kelce FLEX C.J. Uzomah DST Lions ,,,
1907,1244556120,rcgilt,9.73,120.56,QB Andrew Luck RB Todd Gurley II FLEX David Johnson RB Jalen Richard WR Robert Woods WR T.Y. Hilton WR Martavis Bryant TE O.J. Howard DST Steelers ,,,
1907,1245281164,hodge0234,4.58,120.56,QB Andrew Luck RB Todd Gurley II RB Saquon Barkley FLEX Kerryon Johnson WR Jordy Nelson WR Chris Godwin WR Jermaine Kearse TE O.J. Howard DST Lions ,,,
1910,1236702906,darkchild33,9.16,120.54,QB Aaron Rodgers RB James Conner FLEX Kareem Hunt RB Phillip Lindsay WR Emmanuel Sanders WR T.Y. Hilton WR Martavis Bryant TE Jimmy Graham DST Steelers ,,,
1911,1237101217,nawr0020,0.57,120.52,QB Russell Wilson RB Kareem Hunt RB Adrian Peterson FLEX Raheem Mostert WR A.J. Green WR Doug Baldwin WR Jermaine Kearse TE Travis Kelce DST Ravens ,,,
1912,1240846161,themojoking,9.16,120.48,QB Case Keenum FLEX Todd Gurley II RB James Conner RB Trenton Cannon WR Robert Woods WR Emmanuel Sanders WR Martavis Bryant TE David Njoku DST Steelers ,,,
1913,1244952128,gusd12345,4.58,120.46,QB Andrew Luck RB Todd Gurley II RB Kareem Hunt FLEX Chris Carson WR JuJu Smith-Schuster WR Taylor Gabriel WR Chester Rogers TE C.J. Uzomah DST Steelers ,,,
1914,1243321608,24vasquezrs,4.58,120.42,QB Patrick Mahomes RB Tarik Cohen RB Jalen Richard WR JuJu Smith-Schuster WR Robert Woods FLEX Golden Tate WR Devin Funchess TE Eric Ebron DST Panthers ,,,
1915,1242527907,Wshadow2323,9.16,120.36,QB Andrew Luck RB Phillip Lindsay RB Nick Chubb WR Davante Adams WR Odell Beckham Jr. FLEX Robert Woods WR Jordy Nelson TE David Njoku DST Steelers ,,,
1916,1236258569,kwwagner1142,9.16,120.34,QB Aaron Rodgers RB James Conner FLEX Kareem Hunt RB Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR Martavis Bryant TE David Njoku DST Steelers ,,,
1916,1237753055,jerstein,9.16,120.34,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR Martavis Bryant TE David Njoku DST Steelers ,,,
1916,1239107346,happygordo1,9.16,120.34,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR Martavis Bryant TE David Njoku DST Steelers ,,,
1916,1239179712,lillibilli,9.16,120.34,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR Martavis Bryant TE David Njoku DST Steelers ,,,
1916,1240987355,Riphiii11,9.16,120.34,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR Martavis Bryant TE David Njoku DST Steelers ,,,
1916,1241197816,foxforce5,9.16,120.34,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR Martavis Bryant TE David Njoku DST Steelers ,,,
1916,1242846217,Gray_Kid,9.16,120.34,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR Martavis Bryant TE David Njoku DST Steelers ,,,
1916,1243754935,mbenz570,9.16,120.34,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR Martavis Bryant TE David Njoku DST Steelers ,,,
1916,1243875186,duball16,9.16,120.34,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR Martavis Bryant TE David Njoku DST Steelers ,,,
1916,1243875524,dtbomber72,9.16,120.34,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR Martavis Bryant TE David Njoku DST Steelers ,,,
1916,1244208180,cehollo,9.16,120.34,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR Martavis Bryant TE David Njoku DST Steelers ,,,
1916,1244496180,mandrews93,9.16,120.34,QB Aaron Rodgers RB James Conner RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR Martavis Bryant TE David Njoku DST Steelers ,,,
1928,1244591524,idmartin22,13.74,120.2,QB Jared Goff RB Todd Gurley II FLEX Phillip Lindsay RB Isaiah Crowell WR A.J. Green WR Robert Woods WR Jordy Nelson TE C.J. Uzomah DST Steelers ,,,
1928,1245151710,chris_p,9.73,120.2,QB Jared Goff RB Kareem Hunt RB David Johnson FLEX Phillip Lindsay WR A.J. Green WR Robert Woods WR Chris Godwin TE C.J. Uzomah DST Jets ,,,
1930,1238304739,sscherman,0,120.18,QB Ben Roethlisberger RB James Conner RB Kareem Hunt FLEX Kerryon Johnson WR JuJu Smith-Schuster WR Demaryius Thomas WR Michael Crabtree TE David Njoku DST Steelers ,,,
1931,1240840340,LargeMarge25,0.57,120.06,QB Andrew Luck RB David Johnson RB Phillip Lindsay WR Jarvis Landry WR T.Y. Hilton WR Doug Baldwin FLEX Taylor Gabriel TE Jared Cook DST Redskins ,,,
1932,1243674729,jruby7112,13.74,119.94,QB Aaron Rodgers RB Todd Gurley II RB Kareem Hunt FLEX Chris Thompson WR Robert Woods WR Jordy Nelson WR Anthony Miller TE O.J. Howard DST Steelers ,,,
1933,1239092314,DACEY22,5.15,119.92,QB Patrick Mahomes RB Saquon Barkley FLEX Jalen Richard RB Raheem Mostert WR Davante Adams WR Jarvis Landry WR Adam Humphries TE Trey Burton DST Colts ,,,
1934,1236950649,voltaire,13.74,119.74,QB Aaron Rodgers FLEX Todd Gurley II RB James Conner RB Phillip Lindsay WR T.Y. Hilton WR Geronimo Allison WR Martavis Bryant TE C.J. Uzomah DST Steelers ,,,
1934,1241322285,number1fav7777,10.3,119.74,QB Aaron Rodgers RB James Conner RB David Johnson FLEX Phillip Lindsay WR Robert Woods WR Demaryius Thomas WR Jordy Nelson TE David Njoku DST Cardinals ,,,
1936,1245195747,Naksamillion,4.58,119.72,QB Patrick Mahomes RB Tarik Cohen RB Isaiah Crowell WR Tyreek Hill FLEX Robert Woods WR Doug Baldwin WR Anthony Miller TE Travis Kelce DST Steelers ,,,
1937,1236467646,js183379,18.89,119.64,QB Aaron Rodgers RB James Conner RB David Johnson FLEX Isaiah Crowell WR Davante Adams WR Brandin Cooks WR Martavis Bryant TE Jimmy Graham DST Panthers ,,,
1937,1241051856,Dwadegoat,18.32,119.64,QB Aaron Rodgers RB Todd Gurley II RB James Conner WR Robert Woods WR Jermaine Kearse WR Martavis Bryant FLEX Jimmy Graham TE O.J. Howard DST Ravens ,,,
1937,1241499796,atxjlowe,9.73,119.64,QB Jameis Winston RB Kareem Hunt RB Phillip Lindsay FLEX Raheem Mostert WR A.J. Green WR Davante Adams WR Chris Godwin TE Jimmy Graham DST Redskins ,,,
1940,1244748583,treetrunk,5.15,119.6,QB Andy Dalton RB Phillip Lindsay RB Doug Martin WR A.J. Green WR Robert Woods WR T.Y. Hilton FLEX Marquise Goodwin TE O.J. Howard DST Bears ,,,
1941,1239367500,Skumpunch,9.73,119.54,QB Jameis Winston FLEX Todd Gurley II RB Kareem Hunt RB Phillip Lindsay WR Robert Woods WR Michael Crabtree WR Christian Kirk TE C.J. Uzomah DST Steelers ,,,
1941,1245051629,jmjk3,0,119.54,QB Jameis Winston RB James Conner RB Kareem Hunt FLEX Tarik Cohen WR Emmanuel Sanders WR Doug Baldwin WR Chris Godwin TE David Njoku DST Steelers ,,,
1943,1243778631,OmarJ4,0.57,119.5,QB Andy Dalton RB Kareem Hunt RB Adrian Peterson WR A.J. Green FLEX Kenny Golladay WR Doug Baldwin WR Jermaine Kearse TE George Kittle DST Steelers ,,,
1944,1239444600,wansingk,13.74,119.44,QB Aaron Rodgers FLEX Saquon Barkley RB James Conner RB Isaiah Crowell WR Davante Adams WR Demaryius Thomas WR Martavis Bryant TE Jimmy Graham DST Steelers ,,,
1944,1243280702,russellmatt21,18.32,119.44,QB Aaron Rodgers RB Todd Gurley II RB Phillip Lindsay FLEX Jalen Richard WR Davante Adams WR Robert Woods WR Martavis Bryant TE C.J. Uzomah DST Steelers ,,,
1944,1244893351,siands74,14.31,119.44,QB Aaron Rodgers RB Todd Gurley II RB Kareem Hunt WR Emmanuel Sanders WR Michael Crabtree WR Christian Kirk TE Jimmy Graham FLEX O.J. Howard DST Steelers ,,,
1947,1236310019,Dlsmooth8,9.16,119.34,QB Aaron Rodgers RB Marlon Mack RB Phillip Lindsay WR A.J. Green WR Davante Adams WR T.Y. Hilton FLEX Martavis Bryant TE David Njoku DST Steelers ,,,
1947,1242352046,ggbman,9.16,119.34,QB Aaron Rodgers RB Kareem Hunt RB Phillip Lindsay FLEX Isaiah Crowell WR A.J. Green WR Robert Woods WR T.Y. Hilton TE O.J. Howard DST Steelers ,,,
1949,1237627245,bird17,9.73,119.26,QB Andrew Luck RB Todd Gurley II RB Phillip Lindsay FLEX Raheem Mostert WR Robert Woods WR Emmanuel Sanders WR Taylor Gabriel TE C.J. Uzomah DST Redskins ,,,
1950,1237930016,OCooks,5.72,119.04,QB Jameis Winston RB James Conner FLEX David Johnson RB Jalen Richard WR JuJu Smith-Schuster WR Taylor Gabriel WR Geronimo Allison TE George Kittle DST Steelers ,,,
1951,1244292521,MKaest01,0,118.9,QB Andy Dalton RB Saquon Barkley FLEX Kareem Hunt RB Phillip Lindsay WR A.J. Green WR Doug Baldwin WR Martavis Bryant TE Chris Herndon DST Steelers ,,,
1952,1245343852,buckcamino1979,5.72,118.86,QB Andrew Luck RB James Conner FLEX David Johnson RB Raheem Mostert WR Davante Adams WR John Brown WR Jordy Nelson TE David Njoku DST Chiefs ,,,
1953,1239399242,mjstolar1970,18.32,118.84,QB Aaron Rodgers RB Joe Mixon RB Kareem Hunt WR Davante Adams WR Emmanuel Sanders WR Geronimo Allison FLEX Jimmy Graham TE Chris Herndon DST Steelers ,,,
1954,1238057656,d62smokepole,9.16,118.74,QB Aaron Rodgers RB James Conner FLEX Kareem Hunt RB Phillip Lindsay WR Robert Woods WR Doug Baldwin WR Taylor Gabriel TE C.J. Uzomah DST Ravens ,,,
1954,1239200611,drsteele75,13.74,118.74,QB Aaron Rodgers RB Joe Mixon RB Kareem Hunt FLEX Phillip Lindsay WR Robert Woods WR Emmanuel Sanders WR Martavis Bryant TE Jimmy Graham DST Steelers ,,,
1956,1236694378,cru265,18.32,118.7,QB Jared Goff RB Todd Gurley II FLEX Phillip Lindsay RB Jalen Richard WR Robert Woods WR T.Y. Hilton WR Jordy Nelson TE Jimmy Graham DST Steelers ,,,
1956,1242253117,belowme82,18.32,118.7,QB Jared Goff RB Todd Gurley II FLEX Phillip Lindsay RB Jalen Richard WR Robert Woods WR T.Y. Hilton WR Jordy Nelson TE Jimmy Graham DST Steelers ,,,
1956,1243864617,mchamp23,18.32,118.7,QB Jared Goff RB Todd Gurley II FLEX Phillip Lindsay RB Jalen Richard WR Robert Woods WR T.Y. Hilton WR Jordy Nelson TE Jimmy Graham DST Steelers ,,,
1956,1244391193,raidersboy14,18.32,118.7,QB Jared Goff RB Todd Gurley II FLEX Phillip Lindsay RB Jalen Richard WR Robert Woods WR T.Y. Hilton WR Jordy Nelson TE Jimmy Graham DST Steelers ,,,
1956,1244413169,Tx512Boi,18.32,118.7,QB Jared Goff RB Todd Gurley II FLEX Phillip Lindsay RB Jalen Richard WR Robert Woods WR T.Y. Hilton WR Jordy Nelson TE Jimmy Graham DST Steelers ,,,
1956,1244671732,hilfiger1332,18.32,118.7,QB Jared Goff RB Todd Gurley II FLEX Phillip Lindsay RB Jalen Richard WR Robert Woods WR T.Y. Hilton WR Jordy Nelson TE Jimmy Graham DST Steelers ,,,
1956,1245178654,moose0102,18.32,118.7,QB Jared Goff RB Todd Gurley II FLEX Phillip Lindsay RB Jalen Richard WR Robert Woods WR T.Y. Hilton WR Jordy Nelson TE Jimmy Graham DST Steelers ,,,
1963,1245176885,gravyman8,9.16,118.54,QB Aaron Rodgers RB Kareem Hunt FLEX Tarik Cohen RB Phillip Lindsay WR Davante Adams WR Emmanuel Sanders WR Sterling Shepard TE C.J. Uzomah DST Steelers ,,,
1963,1236617158,fiutorres,4.58,118.54,QB Jameis Winston RB James Conner FLEX Kerryon Johnson RB Phillip Lindsay WR Robert Woods WR T.Y. Hilton WR John Brown TE David Njoku DST Steelers ,,,
1965,1239407449,UofL_20,13.74,118.44,QB Aaron Rodgers RB Kareem Hunt FLEX Phillip Lindsay RB Jalen Richard WR Davante Adams WR Robert Woods WR Kenny Golladay TE O.J. Howard DST Ravens ,,,
