Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1649,1252176554,jhaston,48,229,PG Kemba Walker UTIL Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein SF Buddy Hield PF Marcus Morris G Terry Rozier F Michael Kidd-Gilchrist,,,
1649,1252256777,JTownBucky1,48,229,C Joel Embiid PG Kemba Walker SG Jrue Holiday SF Nemanja Bjelica PF Al Horford G Markelle Fultz F Zach Collins UTIL Bismack Biyombo,,,
1654,1251654040,TheGale,96,228.75,C Joel Embiid PG Ben Simmons PF Nikola Mirotic SG Jrue Holiday UTIL Al-Farouq Aminu SF DeAndre' Bembry F Mason Plumlee G Tim Frazier,,,
1654,1252099262,dontryme,96,228.75,PG Russell Westbrook F Nikola Mirotic G Jrue Holiday C Jusuf Nurkic PF Robert Covington UTIL Malcolm Brogdon SF Jeremy Lamb SG E'Twaun Moore,,,
1654,1251407391,jjmla1,72,228.75,PG Russell Westbrook SG Jrue Holiday F Khris Middleton PF Julius Randle G JJ Redick SF Marcus Morris UTIL Al-Farouq Aminu C Aron Baynes,,,
1654,1251654839,dan3k3,72,228.75,G Damian Lillard PG Jrue Holiday PF Danilo Gallinari F Jayson Tatum SG Buddy Hield C Al Horford SF Al-Farouq Aminu UTIL Frank Mason III,,,
1654,1252049536,Wise612,48,228.75,G Kemba Walker PF Nikola Mirotic PG Jrue Holiday SF Buddy Hield SG JJ Redick F Robert Covington C Montrezl Harrell UTIL Tony Parker,,,
1654,1251612976,Chadmac30,24,228.75,G Russell Westbrook C Willie Cauley-Stein PG CJ McCollum PF Al Horford SG Nicolas Batum F Robert Covington SF Dario Saric UTIL Monte Morris,,,
1660,1252159714,sportsfan882,144,228.5,C Joel Embiid SF Nikola Mirotic PG Jrue Holiday SG Buddy Hield UTIL Jusuf Nurkic F E'Twaun Moore G Evan Turner PF Al-Farouq Aminu,,,
1660,1251403596,jgriz003,72,228.5,PG Kemba Walker C Steven Adams SG Jrue Holiday UTIL Willie Cauley-Stein SF Buddy Hield PF Marcus Morris G E'Twaun Moore F Al-Farouq Aminu,,,
1660,1251485481,MakeItRain84,72,228.5,PG Kemba Walker F Nikola Mirotic UTIL Jrue Holiday C Julius Randle SF Buddy Hield PF Robert Covington G Terry Rozier SG Marcus Smart,,,
1660,1251498305,benstunner,72,228.5,PG Kemba Walker SF Nikola Mirotic G Jrue Holiday C Julius Randle F Buddy Hield PF Robert Covington UTIL Terry Rozier SG Marcus Smart,,,
1660,1251741069,NOTW25,72,228.5,PG Russell Westbrook G Kemba Walker SG Jrue Holiday UTIL Jusuf Nurkic SF Gordon Hayward PF Jerami Grant F E'Twaun Moore C Cody Zeller,,,
1660,1251984520,webb5008,72,228.5,PG Kemba Walker F Nikola Mirotic UTIL Jrue Holiday C Julius Randle SF Buddy Hield PF Robert Covington G Terry Rozier SG Marcus Smart,,,
1660,1252101815,braedenlueken,72,228.5,UTIL Kemba Walker PF Nikola Mirotic PG Jrue Holiday G De'Aaron Fox SG Buddy Hield SF Dario Saric F Zach Collins C Brook Lopez,,,
1660,1251594529,philip.boisvert88,48,228.5,G Russell Westbrook PF Nikola Mirotic PG Trae Young SF Nemanja Bjelica UTIL Jusuf Nurkic C Tristan Thompson F Michael Kidd-Gilchrist SG Iman Shumpert,,,
1660,1251778082,indy4life,48,228.5,PG Damian Lillard PF Paul George SG Buddy Hield SF Nemanja Bjelica F Marvin Bagley III C Alex Len G E'Twaun Moore UTIL Michael Kidd-Gilchrist,,,
1660,1252234843,T.Dizzle,48,228.5,PG Kemba Walker G Jrue Holiday C Willie Cauley-Stein SG Buddy Hield PF Nemanja Bjelica F Robert Covington UTIL Dario Saric SF Al-Farouq Aminu,,,
1670,1251484658,jonathansullivan2,144,228.25,UTIL Russell Westbrook SF Nikola Mirotic PG Jrue Holiday C Julius Randle SG Buddy Hield F E'Twaun Moore PF Al-Farouq Aminu G Tim Frazier,,,
1670,1251535825,Sweetllou,72,228.25,PG Damian Lillard G Kemba Walker C Steven Adams UTIL Buddy Hield F Marvin Bagley III SG Evan Turner PF Al-Farouq Aminu SF DeAndre' Bembry,,,
1670,1252069857,labrevi,72,228.25,PG Russell Westbrook F Julius Randle UTIL Jayson Tatum C Jusuf Nurkic SF Cedi Osman PF Robert Covington G Rodney Hood SG E'Twaun Moore,,,
1670,1252123547,tcliff88,72,228.25,PG Russell Westbrook F Nikola Mirotic G Jrue Holiday SG Buddy Hield C Al Horford PF Dario Saric SF Al-Farouq Aminu UTIL Vince Carter,,,
1674,1251780988,therhyno1,120,228,C Nikola Jokic UTIL Jrue Holiday PG De'Aaron Fox F Julius Randle G Buddy Hield SG E'Twaun Moore PF Zach Collins SF Al-Farouq Aminu,,,
1674,1252341862,ascott9876,120,228,UTIL Damian Lillard G Jrue Holiday PG De'Aaron Fox C Julius Randle SG Buddy Hield PF Dario Saric F Zach Collins SF Al-Farouq Aminu,,,
1674,1252161006,WheresMyMule6,96,228,UTIL Kemba Walker F Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein G De'Aaron Fox PF Dewayne Dedmon SG E'Twaun Moore SF Al-Farouq Aminu,,,
1674,1251645963,shaunlmelville,72,228,UTIL Nikola Mirotic G Jrue Holiday PG Trae Young SG Buddy Hield F Nemanja Bjelica C Al Horford SF Robert Covington PF Zach Collins,,,
1674,1252052053,alwayswin04,72,228,C Joel Embiid PG Damian Lillard SG Jrue Holiday F Robert Covington PF Dario Saric SF Trey Lyles G Evan Turner UTIL Mason Plumlee,,,
1674,1251677969,hkycoach21,48,228,UTIL Kemba Walker PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield SF Kent Bazemore F Robert Covington PF Sam Dekker G E'Twaun Moore,,,
1674,1251733762,rwhokie,48,228,PG Russell Westbrook SG Jrue Holiday C Paul Millsap UTIL Jusuf Nurkic PF Robert Covington F Dario Saric SF Gordon Hayward G Jordan Clarkson,,,
1681,1251703679,tommytbets,96,227.75,UTIL Joel Embiid F Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SF Buddy Hield SG E'Twaun Moore PF Al-Farouq Aminu G Vince Carter,,,
1681,1251875195,colbyhornet,96,227.75,C Joel Embiid G Kyrie Irving PF Nikola Mirotic UTIL Jrue Holiday F Dario Saric SG E'Twaun Moore PG Monte Morris SF Al-Farouq Aminu,,,
1681,1251895868,fjbourne,96,227.75,F Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox UTIL CJ McCollum SG JJ Redick SF Robert Covington PF Al-Farouq Aminu,,,
1681,1251818143,alexandercole4,72,227.75,PG Kemba Walker SG Jrue Holiday C Willie Cauley-Stein F Julius Randle G Buddy Hield SF Robert Covington PF Dario Saric UTIL Al-Farouq Aminu,,,
1681,1251905134,mrwonderful,72,227.75,UTIL Joel Embiid PG Damian Lillard PF Nikola Mirotic F Rodney Hood C Alex Len SF Jerami Grant G E'Twaun Moore SG Jeremy Lin,,,
1681,1252222490,bgpapa6,72,227.75,PG Kemba Walker UTIL Kyrie Irving PF Nikola Mirotic C Willie Cauley-Stein SG Buddy Hield SF Jerami Grant G E'Twaun Moore F Zach Collins,,,
1687,1252245737,poz1171,96,227.5,C Joel Embiid PF Nikola Mirotic PG Jrue Holiday SG Buddy Hield SF Nemanja Bjelica F E'Twaun Moore UTIL Zach Collins G Monte Morris,,,
1687,1251874033,thiscandle,72,227.5,PG Kyrie Irving F Nikola Mirotic G Jrue Holiday PF Nemanja Bjelica C Jusuf Nurkic SF Robert Covington UTIL Rodney Hood SG Malcolm Brogdon,,,
1687,1252113282,andrewmgold,0,227.5,UTIL Giannis Antetokounmpo G Trae Young C Willie Cauley-Stein F Nemanja Bjelica SG Kent Bazemore PF Sam Dekker SF Jerami Grant PG Monte Morris,,,
1690,1252156867,jsteph11,96,227.25,PG Russell Westbrook SG Jrue Holiday C Julius Randle SF Buddy Hield PF Nemanja Bjelica UTIL Dario Saric F E'Twaun Moore G Tim Frazier,,,
1691,1251670827,bdole12,96,227,C Joel Embiid SF Nikola Mirotic PG Jrue Holiday SG CJ McCollum PF Al Horford UTIL Malcolm Brogdon F Al-Farouq Aminu G Iman Shumpert,,,
1691,1251921084,ajthegreat88,72,227,UTIL Kyrie Irving PF Nikola Mirotic G Jrue Holiday SF Buddy Hield C Jusuf Nurkic SG JJ Redick F Dario Saric PG Markelle Fultz,,,
1691,1251929567,BGincel,72,227,PG Russell Westbrook PF Tobias Harris G CJ McCollum UTIL Julius Randle C Al Horford SF Jerami Grant F Zach Collins SG Terry Rozier,,,
1691,1251885830,icylord,0,227,SG Gary Harris C Willie Cauley-Stein PG Eric Bledsoe PF Jayson Tatum SF Buddy Hield F Larry Nance Jr. G Kent Bazemore UTIL Tristan Thompson,,,
1695,1251727056,NeFoo,72,226.75,PG Russell Westbrook PF Nikola Mirotic G Jrue Holiday F Buddy Hield SF Nemanja Bjelica UTIL Zach Collins C Cody Zeller SG Iman Shumpert,,,
1695,1252048157,methodman,72,226.75,G Russell Westbrook SF Tobias Harris SG Jrue Holiday C Jusuf Nurkic PF Robert Covington UTIL Alex Len F E'Twaun Moore PG Monte Morris,,,
1697,1251328991,Dmarv88,96,226.5,PG Russell Westbrook SG Jrue Holiday C Willie Cauley-Stein UTIL Julius Randle F Nemanja Bjelica PF Marcus Morris SF Al-Farouq Aminu G Nik Stauskas,,,
1697,1252291024,mbonney13,96,226.5,G Russell Westbrook SF Nikola Mirotic PG Jrue Holiday SG Buddy Hield C Al Horford F Sam Dekker PF Al-Farouq Aminu UTIL Solomon Hill,,,
1697,1251583952,dheadt77,72,226.5,G Ben Simmons PF Nikola Mirotic PG Jrue Holiday SF Buddy Hield C Al Horford UTIL Marcus Morris F Al-Farouq Aminu SG Marcus Smart,,,
1697,1251624746,bmerr514,72,226.5,G Ben Simmons PF Nikola Mirotic PG Jrue Holiday SF Buddy Hield C Al Horford UTIL Marcus Morris F Al-Farouq Aminu SG Marcus Smart,,,
1697,1252025239,mrboodah,72,226.5,PG Russell Westbrook PF Paul George SG Buddy Hield SF Nemanja Bjelica C Jusuf Nurkic G E'Twaun Moore F Zach Collins UTIL Hamidou Diallo,,,
1697,1251630321,Seank914,48,226.5,C Joel Embiid SF Nikola Mirotic PG Jrue Holiday UTIL Willie Cauley-Stein F Buddy Hield SG Marcus Smart PF Michael Kidd-Gilchrist G Malik Beasley,,,
1697,1252022870,ekedahljd,48,226.5,PG Russell Westbrook G Kemba Walker C Willie Cauley-Stein PF Julius Randle UTIL Sam Dekker SF Jeremy Lamb F E'Twaun Moore SG Marcus Smart,,,
1704,1251543431,mengle02,72,226.25,PG Russell Westbrook G Jrue Holiday SG Buddy Hield PF Nemanja Bjelica C Jusuf Nurkic UTIL Dario Saric F Jerami Grant SF E'Twaun Moore,,,
1704,1251757677,MillerTime2047,48,226.25,SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein G Eric Bledsoe F Buddy Hield PF Al Horford UTIL Robert Covington SG Marcus Smart,,,
1706,1251441249,GMENUP1234,72,226,UTIL Paul George SF Nikola Mirotic PG Jrue Holiday C Julius Randle G Buddy Hield PF Marcus Morris F Jerami Grant SG Marcus Smart,,,
1706,1251813119,BrianFromWork,72,226,PG Ben Simmons UTIL Jrue Holiday C Willie Cauley-Stein G Buddy Hield PF Nemanja Bjelica SF Marcus Morris SG E'Twaun Moore F Al-Farouq Aminu,,,
1706,1251996772,mray0602,72,226,UTIL Paul George SF Nikola Mirotic PG Jrue Holiday C Julius Randle G Buddy Hield PF Marcus Morris F Jerami Grant SG Marcus Smart,,,
1706,1252332237,msobel142,72,226,UTIL Ben Simmons PG Jrue Holiday C Willie Cauley-Stein G Buddy Hield PF Nemanja Bjelica F Marcus Morris SG E'Twaun Moore SF Al-Farouq Aminu,,,
1706,1252167911,paulcharette12,48,226,UTIL Paul George F Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein SF Buddy Hield PF Sam Dekker SG Markelle Fultz PG Monte Morris,,,
1711,1252129318,YoungTQ13,96,225.75,G Kemba Walker PF Nikola Mirotic PG Jrue Holiday SG Buddy Hield C Al Horford SF JJ Redick UTIL E'Twaun Moore F Evan Turner,,,
1711,1252320142,japaski,96,225.75,UTIL Giannis Antetokounmpo F Nikola Mirotic PG Jrue Holiday G Buddy Hield PF Marcus Morris SG E'Twaun Moore SF Al-Farouq Aminu C Brook Lopez,,,
1711,1251447984,jaydot773,72,225.75,F Paul George PG Kemba Walker C Willie Cauley-Stein G Buddy Hield UTIL Jusuf Nurkic PF Sam Dekker SG E'Twaun Moore SF Al-Farouq Aminu,,,
1711,1251877424,xTRISKITx,72,225.75,F Nikola Mirotic C Steven Adams PG Jrue Holiday UTIL Trae Young SG Buddy Hield SF Nemanja Bjelica G Terry Rozier PF Al-Farouq Aminu,,,
1711,1252079129,lost64,72,225.75,PG Russell Westbrook G Damian Lillard C Willie Cauley-Stein SF Marcus Morris F Marvin Bagley III UTIL E'Twaun Moore SG Terry Rozier PF Al-Farouq Aminu,,,
1716,1251604492,avengersrule,72,225.5,C Joel Embiid UTIL Nikola Mirotic PG Trae Young F Julius Randle SG Lou Williams SF Marcus Morris PF Zach Collins G Marcus Smart,,,
1716,1251601749,garyj28,48,225.5,PG Ben Simmons F Nikola Mirotic C Willie Cauley-Stein G Buddy Hield SF JJ Redick PF Marvin Bagley III UTIL Jordan Clarkson SG E'Twaun Moore,,,
1718,1251509440,Cnpjerob,48,225.25,C Nikola Jokic PG Kemba Walker SF Tobias Harris SG Buddy Hield PF Sam Dekker UTIL Jordan Clarkson G Evan Turner F Al-Farouq Aminu,,,
1719,1251984598,Adrenrush,24,225,C Nikola Jokic PG Kemba Walker SG Buddy Hield UTIL Nemanja Bjelica F Robert Covington SF Marcus Morris PF Zach Collins G Monte Morris,,,
1720,1251648609,clippers11,72,224.75,PF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield SF Nemanja Bjelica G Kent Bazemore UTIL Robert Covington F E'Twaun Moore,,,
1720,1251865474,mega8917,48,224.75,C Joel Embiid F Tobias Harris PG Jrue Holiday PF Nemanja Bjelica SG Kent Bazemore SF Sam Dekker UTIL Zach Collins G Monte Morris,,,
1720,1252262570,tidechaser101,48,224.75,C Joel Embiid F Tobias Harris PG Jrue Holiday PF Nemanja Bjelica SG Kent Bazemore SF Sam Dekker UTIL Zach Collins G Monte Morris,,,
1723,1251627137,jerrywhitney89,72,224.5,UTIL Russell Westbrook PG Kemba Walker G Jrue Holiday SG Buddy Hield F Nemanja Bjelica SF Al-Farouq Aminu PF Patrick Patterson C Jahlil Okafor,,,
1723,1251928596,seth1374,72,224.5,PG Kemba Walker G Jrue Holiday SF Taurean Prince C Willie Cauley-Stein SG Buddy Hield UTIL Nicolas Batum F Evan Turner PF Al-Farouq Aminu,,,
1723,1251889959,jbizeur,48,224.5,SF Giannis Antetokounmpo G Damian Lillard SG Buddy Hield PF Al Horford UTIL Dario Saric F Al-Farouq Aminu PG Shai Gilgeous-Alexander C Guillermo Hernangómez,,,
1723,1251929051,Fumanseano,24,224.5,F Paul George PG Kemba Walker SG Buddy Hield SF Nemanja Bjelica PF Paul Millsap C Ersan Ilyasova G Collin Sexton UTIL Zach Collins,,,
1727,1251534644,littonc17,72,224.25,C Joel Embiid PG Kemba Walker SG Jrue Holiday UTIL Willie Cauley-Stein PF Sam Dekker SF E'Twaun Moore F Evan Turner G Tony Parker,,,
1727,1252112931,timdecandia,24,224.25,PG Russell Westbrook SG Jrue Holiday G Trae Young C Willie Cauley-Stein PF Robert Covington UTIL Dewayne Dedmon SF Sam Dekker F Iman Shumpert,,,
1729,1251589582,dleroy1012,96,224,PG Russell Westbrook SF Nikola Mirotic UTIL Jrue Holiday F Buddy Hield C Jusuf Nurkic G Gordon Hayward PF Al-Farouq Aminu SG Kevin Huerter,,,
1729,1251481290,mrussell1982,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1251488864,Goatman332,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1251540880,zcore35,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1251546576,packmanmatt,48,224,PG Russell Westbrook UTIL Nikola Mirotic G CJ McCollum SG Buddy Hield PF Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1251573527,NebRAMSka,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1251576739,MRL18,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1251591916,SKing2404,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1251628028,calcguy,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1251648140,ryanearhart88,48,224,PG Damian Lillard SF Nikola Mirotic G De'Aaron Fox UTIL Paul Millsap SG Rodney Hood PF Marvin Bagley III F Dario Saric C Dewayne Dedmon,,,
1729,1251691802,milkman097,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1251748431,drewvaziri,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1251759877,nate2442,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1251763613,71bullets,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1251807103,gamblinram,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1251898018,mundo215,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1251995294,ss42004,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1252044917,j_money85,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1252166601,halfhug,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1252168079,supremeking69,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1252229208,crizzlecakes,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1252253578,kevin8321,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1729,1252278169,CooleySnow,48,224,PG Russell Westbrook PF Nikola Mirotic G CJ McCollum SG Buddy Hield UTIL Robert Covington F Dario Saric SF Jerami Grant C Brook Lopez,,,
1752,1251951345,socrdave,120,223.75,UTIL Damian Lillard SF Nikola Mirotic SG Jrue Holiday C Willie Cauley-Stein PG De'Aaron Fox F Jeremy Lamb PF Al-Farouq Aminu G Tim Frazier,,,
1752,1251517300,TeamSmiley5,72,223.75,G Kyrie Irving PF Nikola Mirotic PG Jrue Holiday SF Buddy Hield C Jusuf Nurkic SG Nicolas Batum UTIL Alex Len F Sam Dekker,,,
1752,1251810883,UndisputablE,72,223.75,UTIL Joel Embiid PF Nikola Mirotic PG Jrue Holiday SF Nemanja Bjelica SG Lou Williams C Dewayne Dedmon G George Hill F Al-Farouq Aminu,,,
1755,1251638047,dkloenne,72,223.5,G Kyrie Irving PF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein SG Buddy Hield F Marcus Morris UTIL Dario Saric SF E'Twaun Moore,,,
1755,1251853508,ryanreagor,72,223.5,PG Kemba Walker F Nikola Mirotic G Eric Bledsoe UTIL Julius Randle C Jusuf Nurkic SF Robert Covington PF Marcus Morris SG Jordan Clarkson,,,
1755,1252237371,mcmoe,48,223.5,PG Russell Westbrook C Nikola Jokic G Buddy Hield UTIL Jusuf Nurkic F Dario Saric SF Jerami Grant SG E'Twaun Moore PF Mason Plumlee,,,
1758,1251615021,IGrift,96,223.25,UTIL Damian Lillard G Jrue Holiday SG Eric Bledsoe SF Buddy Hield C Jusuf Nurkic PF Robert Covington PG Markelle Fultz F Al-Farouq Aminu,,,
1758,1251949499,srn828,96,223.25,PG Kemba Walker F Nikola Mirotic G Jrue Holiday C Willie Cauley-Stein SG Buddy Hield SF Gordon Hayward UTIL E'Twaun Moore PF Al-Farouq Aminu,,,
1758,1251653138,parlaypat,48,223.25,SF Tobias Harris C Steven Adams PG Jrue Holiday G Buddy Hield UTIL Jusuf Nurkic SG Rodney Hood PF Marcus Morris F Dario Saric,,,
1761,1251718106,jburian,120,223,PG Russell Westbrook PF Nikola Mirotic SG Jrue Holiday F Buddy Hield C Jusuf Nurkic UTIL E'Twaun Moore G Monte Morris SF Al-Farouq Aminu,,,
1761,1252042304,slynes,120,223,PG Russell Westbrook PF Nikola Mirotic SG Jrue Holiday UTIL Buddy Hield C Jusuf Nurkic SF E'Twaun Moore G Monte Morris F Al-Farouq Aminu,,,
1761,1251492549,temporary,96,223,SF Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein G Buddy Hield PF Al Horford UTIL Jusuf Nurkic F Robert Covington SG E'Twaun Moore,,,
1761,1252098001,Qwst4Exclnce,48,223,C Joel Embiid PG Ben Simmons UTIL Jrue Holiday G Trae Young F Marcus Morris SF Al-Farouq Aminu PF Mike Muscala SG Vince Carter,,,
1765,1252279086,ebeimfohr,120,222.75,UTIL Nikola Mirotic G Jrue Holiday PG Trae Young PF Julius Randle SG Buddy Hield C Jusuf Nurkic SF Robert Covington F Al-Farouq Aminu,,,
1765,1251597274,Greatone23,48,222.75,PG Jrue Holiday G Trae Young UTIL Willie Cauley-Stein SG Buddy Hield SF Nemanja Bjelica C Jusuf Nurkic PF Robert Covington F Sam Dekker,,,
1767,1252186280,SmoothBoyz,96,222.5,PF Nikola Mirotic PG Jrue Holiday SG Khris Middleton G Buddy Hield C Jusuf Nurkic UTIL Robert Covington SF Marcus Morris F E'Twaun Moore,,,
1767,1252191990,texas989,72,222.5,C Joel Embiid F Nikola Mirotic PG Jrue Holiday SG Nicolas Batum SF Cedi Osman PF Robert Covington UTIL E'Twaun Moore G Marcus Smart,,,
1769,1251584264,Cbark34,72,222.25,UTIL Nikola Mirotic PG Jrue Holiday C Willie Cauley-Stein PF Jayson Tatum SG Buddy Hield SF Nemanja Bjelica F Robert Covington G Evan Turner,,,
1769,1251611602,labs72,72,222.25,PF Nikola Mirotic C Steven Adams PG Jrue Holiday UTIL Trae Young SG Buddy Hield SF Nemanja Bjelica F E'Twaun Moore G Tony Parker,,,
1769,1252202038,Hansel02,72,222.25,PG Damian Lillard UTIL Trae Young SG Buddy Hield SF Nemanja Bjelica C Jusuf Nurkic PF Marcus Morris F Marvin Bagley III G Evan Turner,,,
1769,1251963211,Kallmekyho,24,222.25,SF Giannis Antetokounmpo PG Russell Westbrook G JJ Redick SG Rodney Hood UTIL Dario Saric C Dewayne Dedmon PF Zach Collins F Mason Plumlee,,,
1769,1252202809,btrinkle30,24,222.25,PG Damian Lillard SF Paul George SG Buddy Hield PF Nemanja Bjelica UTIL Marcus Morris F Dario Saric G Jordan Clarkson C Nerlens Noel,,,
1774,1251629217,MMont,96,222,C Joel Embiid F Nikola Mirotic PG Jrue Holiday G Buddy Hield SF Nemanja Bjelica PF Dario Saric SG E'Twaun Moore UTIL Jahlil Okafor,,,
1774,1252177699,lovellw06,96,222,PG Damian Lillard SG Jrue Holiday C Julius Randle SF Buddy Hield UTIL Nicolas Batum F Robert Covington PF Sam Dekker G E'Twaun Moore,,,
1774,1251826282,alexny1130,72,222,PG Damian Lillard PF Nikola Mirotic SG Buddy Hield F Nemanja Bjelica G Kent Bazemore SF Marcus Morris C Alex Len UTIL Al-Farouq Aminu,,,
1774,1252258092,johnellison,72,222,C Joel Embiid PG Damian Lillard UTIL Kyrie Irving SF Sam Dekker SG Jordan Clarkson G Collin Sexton F E'Twaun Moore PF Zach Collins,,,
1774,1252226317,marccolcer,24,222,PG Kemba Walker SG Jrue Holiday C Willie Cauley-Stein UTIL Jayson Tatum F Buddy Hield SF Marcus Morris PF Dario Saric G Terry Rozier,,,
1779,1251350583,EmileHeskey,96,221.75,PG Russell Westbrook PF Nikola Mirotic UTIL Jrue Holiday SF Buddy Hield C Jusuf Nurkic G Terry Rozier F Al-Farouq Aminu SG Marcus Smart,,,
1779,1251448727,KlairVoyant,96,221.75,PG Russell Westbrook PF Nikola Mirotic SG Jrue Holiday SF Buddy Hield C Jusuf Nurkic G Terry Rozier F Al-Farouq Aminu UTIL Marcus Smart,,,
1779,1251930659,Jrake,96,221.75,PG Russell Westbrook PF Nikola Mirotic SG Jrue Holiday SF Buddy Hield C Jusuf Nurkic G Terry Rozier F Al-Farouq Aminu UTIL Marcus Smart,,,
1779,1252111150,Mangone,96,221.75,PG Russell Westbrook F Nikola Mirotic UTIL Jrue Holiday SF Buddy Hield C Jusuf Nurkic G Terry Rozier PF Al-Farouq Aminu SG Marcus Smart,,,
1779,1251416268,JdHawkk,72,221.75,UTIL Jrue Holiday C Willie Cauley-Stein G CJ McCollum F Julius Randle SG Buddy Hield SF Nemanja Bjelica PF Al Horford PG Terry Rozier,,,
1779,1251684935,matsuparis,72,221.75,G Kemba Walker PF Nikola Mirotic PG Jrue Holiday SG Buddy Hield C Jusuf Nurkic F Robert Covington UTIL Collin Sexton SF Iman Shumpert,,,
1779,1251494092,BillinWill,48,221.75,PG Damian Lillard G Trae Young SF Danilo Gallinari SG Buddy Hield F Paul Millsap C Jusuf Nurkic UTIL Markelle Fultz PF Patrick Patterson,,,
1779,1252014175,Gackle510,48,221.75,G Kyrie Irving C Steven Adams UTIL Jrue Holiday PG Trae Young PF Nemanja Bjelica SF Dario Saric F Gordon Hayward SG E'Twaun Moore,,,
1787,1251856803,giedrius771,120,221.5,F Nikola Mirotic PG Jrue Holiday UTIL Julius Randle G Buddy Hield SF Nemanja Bjelica PF Al Horford C Jusuf Nurkic SG E'Twaun Moore,,,
1787,1252092905,nickcaraway,96,221.5,F Nikola Mirotic PG Jrue Holiday UTIL Willie Cauley-Stein PF Danilo Gallinari G Buddy Hield C Jusuf Nurkic SF Robert Covington SG Evan Turner,,,
1787,1252342225,Dublewis9,96,221.5,PG Russell Westbrook G Jrue Holiday C Julius Randle SG Buddy Hield SF Nemanja Bjelica PF Dario Saric UTIL Zach Collins F Al-Farouq Aminu,,,
