Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Jordan Loyd (11540578),Jordan Loyd,11540578,PG/G/UTIL,3000,PHI@TOR 10/30/2018 07:30PM ET,TOR,1.25
PF,Chris Boucher (11540581),Chris Boucher,11540581,PF/F/UTIL,3000,PHI@TOR 10/30/2018 07:30PM ET,TOR,10.5
SG,Malachi Richardson (11540584),Malachi Richardson,11540584,SG/G/UTIL,3000,PHI@TOR 10/30/2018 07:30PM ET,TOR,4.17
SG,Furkan Korkmaz (11540587),Furkan Korkmaz,11540587,SG/G/UTIL,3000,PHI@TOR 10/30/2018 07:30PM ET,PHI,2.45
SF,Zhaire Smith (11540590),Zhaire Smith,11540590,SF/F/UTIL,3000,PHI@TOR 10/30/2018 07:30PM ET,PHI,0
PG,Demetrius Jackson (11540593),Demetrius Jackson,11540593,PG/G/UTIL,3000,PHI@TOR 10/30/2018 07:30PM ET,PHI,0
PG,Shake Milton (11540596),Shake Milton,11540596,PG/G/UTIL,3000,PHI@TOR 10/30/2018 07:30PM ET,PHI,0
PF,Jonah Bolden (11540599),Jonah Bolden,11540599,PF/F/UTIL,3000,PHI@TOR 10/30/2018 07:30PM ET,PHI,2.25
PG/SG,Jerryd Bayless (11540602),Jerryd Bayless,11540602,PG/SG/G/UTIL,3000,PHI@TOR 10/30/2018 07:30PM ET,PHI,0
SG,Gary Trent Jr. (11540606),Gary Trent Jr.,11540606,SG/G/UTIL,3000,POR@HOU 10/30/2018 08:00PM ET,POR,0
SG,Anfernee Simons (11540609),Anfernee Simons,11540609,SG/G/UTIL,3000,POR@HOU 10/30/2018 08:00PM ET,POR,0
C,Zhou Qi (11540612),Zhou Qi,11540612,C/UTIL,3000,POR@HOU 10/30/2018 08:00PM ET,HOU,0
SF,Vincent Edwards (11540614),Vincent Edwards,11540614,SF/F/UTIL,3000,POR@HOU 10/30/2018 08:00PM ET,HOU,0
SF,Gary Clark (11540617),Gary Clark,11540617,SF/F/UTIL,3000,POR@HOU 10/30/2018 08:00PM ET,HOU,3
PG/SG,Brandon Knight (11540620),Brandon Knight,11540620,PG/SG/G/UTIL,3000,POR@HOU 10/30/2018 08:00PM ET,HOU,0
SG,Deonte Burton (11540624),Deonte Burton,11540624,SG/G/UTIL,3000,LAC@OKC 10/30/2018 08:00PM ET,OKC,2.92
SF,Terrance Ferguson (11540627),Terrance Ferguson,11540627,SF/F/UTIL,3000,LAC@OKC 10/30/2018 08:00PM ET,OKC,6.3
C,Tyler Davis (11540630),Tyler Davis,11540630,C/UTIL,3000,LAC@OKC 10/30/2018 08:00PM ET,OKC,0
SG,Timothe Luwawu-Cabarrot (11540632),Timothe Luwawu-Cabarrot,11540632,SG/G/UTIL,3000,LAC@OKC 10/30/2018 08:00PM ET,OKC,0
PF,Abdel Nader (11540635),Abdel Nader,11540635,PF/F/UTIL,3000,LAC@OKC 10/30/2018 08:00PM ET,OKC,0
PG/SG,Tyrone Wallace (11540638),Tyrone Wallace,11540638,PG/SG/G/UTIL,3000,LAC@OKC 10/30/2018 08:00PM ET,LAC,2.5
SF,Johnathan Motley (11540642),Johnathan Motley,11540642,SF/F/UTIL,3000,LAC@OKC 10/30/2018 08:00PM ET,LAC,0
SG,Sindarius Thornwell (11540645),Sindarius Thornwell,11540645,SG/G/UTIL,3000,LAC@OKC 10/30/2018 08:00PM ET,LAC,0
C,Angel Delgado (11540648),Angel Delgado,11540648,C/UTIL,3000,LAC@OKC 10/30/2018 08:00PM ET,LAC,0
SG,Jerome Robinson (11540650),Jerome Robinson,11540650,SG/G/UTIL,3000,LAC@OKC 10/30/2018 08:00PM ET,LAC,3.75
